,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
FHIP2A,-0.03038779,-0.0035712076,0.09133582,-0.039573926,-0.30888602,-0.21762112,-0.14742848,0.03661655,-0.34140852,0.020873314,0.22581194,0.12538369,-0.03830993,-0.011493348,0.083413675,-0.047496065,-0.31680816,-0.22554326,-0.15535063,0.02869441,-0.34933066,0.012951174,0.2178898,0.11746155
TEX9,-0.42478782,-0.48053116,0.035263594,-0.59902614,-0.51433843,-0.13408302,-0.1707996,0.10875306,-0.74794877,-0.25510597,-0.47118843,0.1899151,-0.43034914,-0.48609248,0.029702282,-0.60458744,-0.5198997,-0.13964432,-0.1763609,0.10319175,-0.75351006,-0.2606673,-0.47674975,0.1843538
QTRT2,-0.39739004,-0.30579212,-0.15035693,-0.17890945,-0.30840585,-0.5404104,-0.48358515,-0.35774788,-0.2893646,-0.21556355,-0.17333092,-0.1725752,-0.398503,-0.3069051,-0.15146992,-0.18002243,-0.3095188,-0.5415234,-0.48469812,-0.35886085,-0.29047757,-0.21667653,-0.1744439,-0.17368819
MMAA,0.16567801,0.21911946,0.14996485,0.22158907,-0.17438231,0.3004657,0.21258752,0.15762271,-0.11193049,0.31628868,0.16308759,0.033253245,0.09583689,0.14927834,0.08012374,0.15174796,-0.24422343,0.23062459,0.1427464,0.08778159,-0.1817716,0.24644756,0.093246475,-0.03658787
ZNF827,-1.937283,-1.453834,-0.5792679,-1.6146705,-1.3599547,-1.6180149,-1.2556283,-1.3933041,-1.3101557,-2.0580697,-0.9026832,-1.4406528,-1.7860378,-1.3025888,-0.42802265,-1.4634253,-1.2087095,-1.4667697,-1.1043831,-1.2420589,-1.1589105,-1.9068245,-0.7514379,-1.2894076
EDNRA,-1.9342402,-1.8564508,-1.2872999,-1.340853,-1.8545569,-1.8750578,-1.2410294,-1.882325,-1.9488082,-1.5535785,-1.3161654,-1.8686764,-1.993027,-1.9152375,-1.3460866,-1.3996397,-1.9133437,-1.9338446,-1.2998161,-1.9411118,-2.007595,-1.6123652,-1.3749522,-1.9274632
NR3C2,0.29846227,0.32473552,0.5074649,0.17248756,0.3267099,0.23289038,0.04025343,0.5041812,0.16722581,0.7198312,0.7381168,0.56318456,0.23111373,0.25738698,0.44011635,0.10513901,0.25936136,0.16554183,-0.027095117,0.43683267,0.09987726,0.6524827,0.67076826,0.49583602
AKR1C6P,0.10742307,1.0425235,0.9545817,0.11407673,1.0988611,0.3679406,0.66195214,1.0112432,0.53555757,1.134667,1.1470797,1.4350725,0.15327573,1.0883762,1.0004344,0.1599294,1.1447138,0.41379327,0.7078048,1.0570959,0.5814102,1.1805197,1.1929324,1.4809252
AKR1C2,-0.3843977,0.12705192,-0.020146362,-0.68758094,0.45469686,-0.22767897,-0.13243362,0.3358023,-0.6154198,0.69762576,0.5628629,0.32958975,-0.52689636,-0.015446767,-0.16264504,-0.8300796,0.31219816,-0.37017766,-0.27493232,0.1933036,-0.7579185,0.5551271,0.4203642,0.18709107
ADAM8,-0.080576584,-0.10268095,0.34438774,-0.037434317,-0.10001839,-0.13694857,-0.08937895,-0.066439696,0.88080245,0.8124968,0.060567055,0.62049425,-0.06270377,-0.08480814,0.36226055,-0.019561509,-0.08214558,-0.11907576,-0.07150614,-0.048566885,0.89867526,0.8303696,0.07843986,0.63836706
ITIH2,0.4626193,0.7568956,0.7278258,0.64330965,0.99170816,0.37250298,0.29240367,0.9296299,0.70392704,0.9167138,0.70029163,1.0269591,0.4350585,0.72933483,0.70026505,0.6157489,0.9641474,0.34494218,0.26484287,0.90206915,0.67636627,0.889153,0.67273086,0.9993983
KIN,-0.15913029,-0.31775123,-0.51112396,-0.73006666,-1.1544069,-1.1616362,-0.89645296,-0.41287833,-1.3916143,-0.43326735,0.12172396,-0.59489554,-0.19788453,-0.35650545,-0.5498782,-0.7688209,-1.1931611,-1.2003905,-0.9352072,-0.45163256,-1.4303685,-0.47202158,0.082969725,-0.63364977
PIGF,-0.2964456,-0.25414675,-0.011745874,-0.10093374,-0.21074916,-0.083601035,-0.16331154,-0.11494549,-0.28163725,0.16678067,-0.20584472,-0.3049223,-0.29487002,-0.25257117,-0.010170291,-0.09935816,-0.20917358,-0.08202545,-0.16173595,-0.11336991,-0.28006166,0.16835625,-0.20426913,-0.30334672
ANKAR,-0.20761251,-0.02420789,0.15345941,-0.5131041,-0.28639936,0.994695,-0.46845773,-0.048246514,-0.4534083,0.4385996,0.24360232,0.09790803,-0.20226103,-0.018856406,0.1588109,-0.5077526,-0.28104788,1.0000465,-0.46310624,-0.04289503,-0.44805682,0.44395107,0.2489538,0.10325951
INPP1,-0.28291866,-0.19522978,0.28726783,-0.6172556,0.44104016,-0.115319945,0.21398573,0.13175933,-0.48150167,0.467332,0.3938116,0.2834934,-0.26452124,-0.17683235,0.30566525,-0.5988582,0.45943758,-0.09692252,0.23238316,0.15015677,-0.46310425,0.48572943,0.41220903,0.30189082
MFSD6,-0.5465185,-0.7262453,-0.1097438,-0.3283922,-0.25225714,-0.3260491,-0.4743038,-0.86193025,-0.6877401,-0.38252434,-0.14597163,-0.10795844,-0.47057384,-0.6503006,-0.033799127,-0.25244755,-0.17631248,-0.25010443,-0.39835915,-0.7859856,-0.6117954,-0.30657968,-0.07002696,-0.032013774
RNF144A,0.19912228,0.43465397,0.56764233,0.24890156,0.76471746,0.0837374,0.06755751,0.14720808,0.21110402,0.23746216,0.6255238,0.41536948,0.26908928,0.50462097,0.63760936,0.31886858,0.8346845,0.1537044,0.13752452,0.21717508,0.281071,0.30742916,0.69549084,0.48533648
ASAP2,-1.4018488,-1.6604583,-1.1944777,-1.2653099,-1.4106487,-1.5441895,-0.88955855,-1.155336,-2.2303028,-1.7876929,-1.0885566,-1.0889704,-1.3959855,-1.654595,-1.1886144,-1.2594466,-1.4047854,-1.5383261,-0.88369524,-1.1494727,-2.2244394,-1.7818296,-1.0826933,-1.0831071
ADAM17,-0.5227664,-0.8339229,-0.48371193,-0.5892674,-0.60416204,-0.6700056,-0.4733272,-0.76889765,-0.9732544,-0.62144166,-0.29152253,-0.46452177,-0.51735795,-0.82851446,-0.47830346,-0.5838589,-0.5987536,-0.66459715,-0.46791872,-0.7634892,-0.9678459,-0.6160332,-0.28611407,-0.4591133
FLI1,-0.71410257,-1.5079616,-1.29861,-0.98859,-1.6561695,-0.7558477,-0.8690773,-0.98791474,-1.3400457,-1.2024677,-1.0108997,-1.327497,-0.7624651,-1.5563241,-1.3469725,-1.0369525,-1.704532,-0.80421025,-0.9174399,-1.0362773,-1.3884082,-1.2508302,-1.0592622,-1.3758595
TMEM45B,0.8252867,0.8535682,0.92901695,0.7676568,0.8523873,0.776985,0.91146874,0.9167456,0.742388,0.7233914,0.9967293,0.9171301,0.6229305,0.65121204,0.7266608,0.56530064,0.65003115,0.57462883,0.7091126,0.71438944,0.54003185,0.52103525,0.79437315,0.71477395
WWC2,-0.12957707,-0.3382504,0.0622894,-0.2460948,-0.23668629,0.06464788,-0.39510584,0.123271056,-0.11185016,0.14294739,-0.16095838,0.25430977,-0.2230083,-0.43168163,-0.031141829,-0.33952603,-0.33011752,-0.028783344,-0.48853707,0.029839829,-0.20528138,0.049516164,-0.2543896,0.16087854
CENPU,-0.3156417,-0.3923169,-0.22665402,-0.76067185,-0.7511249,-0.418233,-0.42388794,-0.37818715,-0.71197695,-0.6934468,-0.65590125,-0.3712583,-0.41705927,-0.49373448,-0.3280716,-0.8620894,-0.8525425,-0.5196506,-0.5253055,-0.47960472,-0.81339455,-0.7948644,-0.75731885,-0.47267586
ACSL1,0.632447,0.6102591,0.64474815,0.50601786,0.3395703,0.61334985,0.79073244,0.63938487,0.49710137,0.4714214,0.74888784,0.63030505,0.53110975,0.50892186,0.5434109,0.4046806,0.23823306,0.5120126,0.6893952,0.5380476,0.3957641,0.37008414,0.6475506,0.5289678
SLC25A4,-0.020748869,0.16801749,0.13723637,-0.063676514,0.25901207,0.18237469,0.34955928,0.23384245,0.122293316,0.14810695,0.43274993,0.2527642,0.6616907,0.8504571,0.8196759,0.618763,0.94145167,0.8648143,1.0319989,0.916282,0.80473286,0.8305465,1.1151896,0.9352038
AMN1,-0.46052217,-0.34761062,-0.03934499,-0.31671536,-0.2091286,-0.0393572,-0.24131724,-0.17152514,-0.4709641,-0.23973612,0.00697232,0.17878282,-0.41048115,-0.2975696,0.010696024,-0.26667434,-0.1590876,0.010683812,-0.19127622,-0.12148412,-0.42092308,-0.18969512,0.057013333,0.22882384
BICD1,-1.4241188,-1.539688,-1.1744307,-1.3483704,-1.8836018,-2.015934,-1.21545,-1.2924348,-1.4471809,-1.4692239,-0.9270538,-1.2695473,-1.1015437,-1.217113,-0.8518557,-1.0257955,-1.5610268,-1.6933589,-0.892875,-0.9698598,-1.1246059,-1.1466489,-0.6044788,-0.9469723
SAV1,-0.05323256,-0.05834545,0.08195385,-0.04905859,-0.050719757,-0.08072621,-0.06414577,0.14702676,-0.017930888,0.016729392,0.039060794,0.12249108,-0.11161459,-0.11672748,0.023571823,-0.10744062,-0.10910179,-0.13910824,-0.12252781,0.08864473,-0.076312914,-0.04165264,-0.019321237,0.06410904
CCDC122,-0.16822334,0.31445694,-0.36074364,-0.015354167,-0.3439685,-0.25573316,-0.4413213,-0.2727897,-0.45812798,-0.1871781,-0.49505892,-0.17762691,-0.18395476,0.29872552,-0.37647507,-0.031085592,-0.35969993,-0.2714646,-0.45705274,-0.2885211,-0.4738594,-0.20290953,-0.51079035,-0.19335833
SERP2,-0.031978477,0.21483748,0.027727224,0.014643426,0.3039184,0.45868084,0.3091835,0.5010737,-0.05028864,0.34213027,-0.13441941,0.24166308,-0.07813477,0.16868119,-0.018429067,-0.031512864,0.2577621,0.41252455,0.26302722,0.45491743,-0.096444935,0.295974,-0.1805757,0.1955068
NBAS,-0.40458155,-0.6630224,-0.7507915,-0.4513743,-0.38191378,-0.6496346,-0.036327172,-0.65794134,-0.74705887,-0.5395969,-0.7427271,-0.39340222,-0.4002278,-0.65866864,-0.7464377,-0.44702053,-0.37756002,-0.64528084,-0.031973414,-0.6535876,-0.7427051,-0.53524315,-0.73837334,-0.38904846
ZNF385D,-1.2902411,-1.2834268,-1.0783495,-1.3770307,-1.0592005,-1.3529832,-0.2898892,-1.315834,-0.66204965,-0.3001867,-0.43525144,-1.1359886,-1.3927468,-1.3859324,-1.1808552,-1.4795364,-1.1617062,-1.4554889,-0.39239484,-1.4183397,-0.76455534,-0.40269235,-0.5377571,-1.2384943
GUF1,-0.20853066,-0.0039435932,0.17363805,-0.19201455,-0.14523044,-0.23732728,-0.118233375,0.026925683,0.025241213,-0.03866909,0.23309644,0.26482004,-0.182168,0.022419058,0.2000007,-0.16565189,-0.11886779,-0.21096462,-0.091870725,0.053288333,0.05160386,-0.012306441,0.25945908,0.2911827
SACS,-2.011966,-1.6810197,-1.0087769,-1.4575996,-1.9243639,-1.9855244,-1.4565296,-1.431703,-2.6551495,-1.9834142,-1.05265,-1.1685712,-1.5953976,-1.2644513,-0.5922085,-1.0410312,-1.5077955,-1.568956,-1.0399612,-1.0151346,-2.238581,-1.5668458,-0.6360816,-0.75200284
CENPJ,-1.330098,-0.55385536,-0.11916759,-0.7665879,-1.0268413,-0.90340304,-0.7446562,0.00021945697,-1.0567707,-0.8792968,-0.4456118,-0.83665687,-1.4084938,-0.632251,-0.19756326,-0.8449836,-1.105237,-0.9817987,-0.82305187,-0.07817622,-1.1351664,-0.95769244,-0.5240075,-0.91505253
FBXO4,0.08783081,-0.29012305,-0.25828475,0.1611884,-0.17481023,-0.38001913,-0.23031877,-0.37394893,-0.2552435,-0.10711993,0.051132377,-0.019077992,0.07227443,-0.3056794,-0.2738411,0.14563201,-0.19036661,-0.3955755,-0.24587515,-0.3895053,-0.27079988,-0.12267631,0.035576,-0.03463437
TMEM267,-0.52398694,-0.1359783,-0.05001871,-0.19735043,-0.4068765,-0.5486913,-0.3800124,-0.27333957,-0.4234294,-0.068475574,0.05914595,-0.14519303,-0.5363285,-0.14831986,-0.062360264,-0.20969199,-0.41921806,-0.56103283,-0.39235395,-0.28568113,-0.43577096,-0.080817126,0.046804395,-0.15753458
CCL28,-0.30936313,0.13468169,0.33564264,0.17447788,0.22888474,0.102914974,0.10752851,0.34136325,0.1266467,-0.095276244,0.4654983,0.19538106,-0.3335761,0.1104687,0.31142965,0.15026489,0.20467176,0.07870199,0.08331552,0.31715026,0.10243371,-0.11948923,0.4412853,0.17116807
PARP8,-0.20692028,-0.5340478,-0.018554196,-0.715224,-0.30143183,-0.4296365,-0.1592788,-0.3575598,-0.7176645,-0.016410597,-0.22371098,0.16649327,-0.26052296,-0.5876505,-0.07215688,-0.7688267,-0.35503453,-0.4832392,-0.21288148,-0.4111625,-0.7712672,-0.070013285,-0.27731368,0.112890586
GFRA1,0.7856976,1.2127178,1.1081618,0.65504014,0.88519686,0.97636086,0.8252492,1.1794555,0.7001995,1.0290653,1.2422811,1.2719424,0.72407484,1.151095,1.0465391,0.5934174,0.8235741,0.9147381,0.76362646,1.1178328,0.63857675,0.9674425,1.1806583,1.2103196
CACUL1,0.2780849,0.30448774,0.5132844,0.19929594,-0.0528813,0.20953904,0.2708251,0.1695775,-0.3193748,0.6425599,0.4118218,0.73842484,0.31530112,0.34170395,0.5505006,0.23651215,-0.015665088,0.24675526,0.3080413,0.20679371,-0.28215858,0.6797761,0.44903803,0.775641
DST,0.025337964,-0.24970348,0.38664916,0.036135387,0.055390626,0.01896821,0.059211865,0.13050948,-0.01258766,0.03980354,-0.106881864,0.25488874,0.11872262,-0.15631883,0.48003381,0.12952004,0.14877528,0.11235286,0.15259652,0.22389413,0.080796994,0.13318819,-0.013497211,0.3482734
BEND6,-1.6378678,-1.7010319,-1.1246948,-1.3672359,-1.4223403,-1.4635997,-1.1965388,-1.2805899,-2.0920694,-1.3169379,-1.2622983,-1.2865416,-1.6646545,-1.7278186,-1.1514815,-1.3940226,-1.449127,-1.4903864,-1.2233255,-1.3073766,-2.118856,-1.3437246,-1.289085,-1.3133283
TIAL1,-0.3641665,-0.21000601,-0.13397136,-0.4338089,-0.07018547,-0.21034175,-0.24667679,-0.34102958,-0.43315366,-0.17179757,-0.04466441,0.06479453,-0.40565738,-0.25149688,-0.17546225,-0.47529978,-0.11167634,-0.25183263,-0.28816766,-0.38252047,-0.47464454,-0.21328846,-0.08615528,0.023303658
BAG3,-0.8382405,-0.6878404,-0.62168455,-0.63178986,-0.7570214,-0.5852197,-0.23237553,-0.6780502,-0.6284032,-0.7630691,-0.5203851,-0.92654175,-0.4542204,-0.3038203,-0.23766446,-0.24776977,-0.37300134,-0.20119959,0.15164456,-0.29403013,-0.2443831,-0.379049,-0.136365,-0.54252166
GLT1D1,0.77048784,0.9923235,0.9438655,0.9324698,0.7539324,0.76771164,0.4754013,0.9720413,0.9227545,0.65811414,0.5431349,0.9607447,0.69585437,0.91769004,0.869232,0.8578363,0.67929894,0.69307816,0.40076783,0.8974078,0.84812105,0.58348066,0.46850145,0.8861112
SCHIP1,1.2782636,-1.4306248,-0.7242943,-1.0882483,-0.19700041,-0.5162647,-0.16306993,-0.23999645,-1.3859652,0.23720911,-1.3459542,0.11074292,1.6161246,-1.0927638,-0.38643324,-0.7503872,0.14086065,-0.17840362,0.17479113,0.09786461,-1.0481042,0.57507014,-1.0080931,0.448604
KCNE4,-1.3141575,-1.3814806,-0.5801911,-1.305054,-0.9643657,-1.3704176,-0.9704605,-1.397824,-1.8432816,-1.4722956,-1.2265415,-1.0873997,-1.3910463,-1.4583694,-0.65707994,-1.3819427,-1.0412545,-1.4473064,-1.0473493,-1.4747128,-1.9201704,-1.5491844,-1.3034303,-1.1642885
AP1S3,0.016545895,0.289141,0.5967485,0.099966176,0.5202905,0.106048726,0.24737625,-0.40530235,0.22389002,0.1493527,0.72576946,0.58530134,0.012262201,0.2848573,0.5924648,0.09568248,0.5160068,0.10176503,0.24309255,-0.40958604,0.21960633,0.145069,0.7214858,0.5810177
RABGAP1L,-0.15140611,0.13421053,0.10547177,-0.08495033,-0.047066554,-0.24694097,-0.16965242,0.44918978,-0.23923962,-0.10111738,0.2736151,0.4002229,-0.23515674,0.05045989,0.021721132,-0.16870096,-0.13081719,-0.3306916,-0.25340307,0.36543915,-0.32299024,-0.18486801,0.18986446,0.31647226
TLCD4,0.6727613,0.585832,1.1706479,0.61198145,0.5773557,0.27929735,0.31190366,1.0043622,0.6863532,1.0125368,0.79426134,0.97541285,0.6865901,0.59966075,1.1844766,0.6258102,0.59118444,0.29312608,0.32573238,1.018191,0.70018196,1.0263655,0.8080901,0.9892416
MZT2B,-0.14600098,-0.572468,-0.15047063,-0.20785747,-0.01961171,-0.17143433,-0.30607647,0.27723378,-0.0035566653,-0.32994464,-0.6819236,-0.19787107,-0.19325773,-0.61972475,-0.19772738,-0.25511423,-0.06686846,-0.21869108,-0.35333323,0.22997703,-0.050813418,-0.37720138,-0.7291804,-0.24512783
FAM168B,-0.20955013,-0.04454064,-0.023499394,-0.07503165,-0.14261712,-0.22060618,-0.30757728,0.029423019,-0.2771551,-0.123118535,-0.09892934,0.02137169,-0.20173208,-0.0367226,-0.015681354,-0.06721361,-0.13479908,-0.21278813,-0.29975924,0.037241057,-0.26933706,-0.11530049,-0.0911113,0.02918973
PTPN14,-2.5913587,-1.9862331,-1.1519827,-1.4235685,-1.4522352,-2.2560103,-1.2364805,-1.9089314,-2.2554607,-2.5648475,-1.3825598,-1.8038236,-2.2869442,-1.6818187,-0.8475683,-1.1191541,-1.1478208,-1.9515959,-0.9320661,-1.604517,-1.9510463,-2.260433,-1.0781454,-1.4994092
SMPD4BP,-0.36977088,-0.20189081,0.2625468,-0.030410042,-0.36826515,-0.22828893,0.19113024,0.018575814,-0.23426698,-0.31042042,-0.07855179,0.039714035,-0.32041678,-0.1525367,0.3119009,0.018944068,-0.31891105,-0.17893483,0.24048434,0.06792992,-0.18491288,-0.26106632,-0.029197682,0.089068145
MGAT5,-0.62413853,-0.61990935,-0.2700084,-0.347772,-0.49114513,-0.8929824,-0.35128507,-0.5338888,-1.0442196,-0.7180539,-0.70928866,-0.4653591,-0.66259134,-0.65836215,-0.30846116,-0.38622478,-0.52959794,-0.9314352,-0.38973784,-0.5723416,-1.0826724,-0.7565067,-0.74774146,-0.5038119
GPATCH11,-0.42728546,-0.052852318,-0.13019052,-0.27078173,-0.5809558,-0.3145086,-0.21622689,-0.31855756,-0.32973802,-0.15140337,-0.2598158,-0.26801914,-0.48333913,-0.10890597,-0.18624417,-0.3268354,-0.63700944,-0.37056226,-0.27228054,-0.3746112,-0.38579166,-0.20745702,-0.31586945,-0.32407278
HSPB8,-1.2981602,-0.89224505,-0.5448266,-0.830611,-0.25168413,-0.57901067,-0.37290683,-0.6864529,-1.0550531,-1.1112137,0.19274521,-0.8606889,-0.29952264,0.1063925,0.45381093,0.16802657,0.7469534,0.4196269,0.62573075,0.31218463,-0.056415558,-0.11257613,1.1913828,0.13794863
GEMIN6,-0.09555055,-0.12270578,-0.0875012,-0.1588576,0.10167332,-0.18008901,-0.2953018,0.17933895,-0.13042876,-0.114439115,-0.33288363,0.06887504,-0.089986704,-0.11714193,-0.08193735,-0.15329376,0.10723717,-0.17452517,-0.28973794,0.18490279,-0.12486491,-0.10887527,-0.32731977,0.074438885
TMEM178A,-0.48660964,0.23799637,0.12330247,0.2236219,0.28605962,-0.06411503,0.47478122,0.14398646,0.545666,-0.39951143,0.23741825,-0.015425235,-0.49488705,0.22971895,0.11502504,0.21534449,0.2777822,-0.072392456,0.4665038,0.13570905,0.53738856,-0.40778884,0.22914083,-0.023702657
OBI1,-0.18759666,-0.3971586,-0.20478798,-0.375115,-0.4426989,-0.3694738,-0.7506947,-0.5853246,-0.33580473,-0.33829778,-0.05028356,-0.19753623,-0.2244685,-0.4340304,-0.24165982,-0.41198683,-0.47957072,-0.4063456,-0.78756654,-0.62219644,-0.37267655,-0.3751696,-0.08715539,-0.23440807
SETBP1,-0.15039232,-0.02526036,0.87172693,0.66053987,0.08894541,0.25826362,-0.19463332,0.58524233,0.28197744,0.264929,0.2336007,0.47175732,-0.10647978,0.01865218,0.91563946,0.7044524,0.13285795,0.30217615,-0.15072078,0.62915486,0.32588997,0.30884153,0.27751324,0.5156699
ARL14EP,0.15225816,-0.10962891,-0.045082122,-0.37423703,0.039409064,-0.02950629,-0.32484463,-0.059529003,-0.30380446,-0.08500624,-0.015472782,0.013224157,0.12009022,-0.14179684,-0.07725006,-0.40640497,0.007241126,-0.06167423,-0.35701257,-0.09169694,-0.3359724,-0.11717418,-0.04764072,-0.018943781
EPG5,-0.7367369,-0.43711972,-0.34725162,-0.37143183,-0.5827164,-0.32015076,-0.29726383,-0.4801075,-0.9250295,-0.7952715,-0.28707117,-0.33770555,-0.7256031,-0.4259859,-0.3361178,-0.360298,-0.5715826,-0.30901694,-0.28613,-0.46897367,-0.9138957,-0.7841377,-0.27593735,-0.32657173
PSTPIP2,0.07612354,0.44811857,0.34176722,0.036905207,0.09299993,0.42470548,0.24221891,0.45228672,0.22253196,0.18406059,0.71777844,0.36311835,0.26129743,0.63329244,0.5269411,0.2220791,0.27817383,0.6098794,0.4273928,0.6374606,0.40770584,0.3692345,0.9029523,0.5482923
ATP5F1A,-0.07373691,0.07315183,0.011012381,-0.101996735,-0.011551268,-0.0059528984,0.05255417,0.10091052,-0.14314385,0.04035912,0.22634763,0.092149936,0.060179763,0.2070685,0.14492905,0.03191994,0.12236541,0.12796378,0.18647085,0.23482719,-0.009227172,0.1742758,0.3602643,0.22606662
HAUS1,-0.34732944,-0.48669115,-0.38928762,-0.8979913,-0.6002061,-0.33193317,-0.42872313,-0.5552288,-0.53492165,-0.7212227,-0.5820014,-0.79633594,-0.44778764,-0.5871494,-0.48974583,-0.9984495,-0.7006643,-0.43239138,-0.52918136,-0.65568703,-0.63537985,-0.8216809,-0.6824596,-0.89679414
C18orf25,-0.1570794,-0.26516566,0.018741004,-0.38194877,-0.27807838,-0.20853187,-0.1453328,-0.16773847,-0.7179962,0.0027202654,0.07784104,0.0084919175,-0.051718682,-0.15980494,0.12410172,-0.27658805,-0.17271766,-0.103171155,-0.03997208,-0.06237775,-0.6126355,0.10808098,0.18320176,0.113852635
PDK1,0.40988398,0.092489645,0.3691138,-0.1287465,0.19221972,0.4253585,-0.17157443,-0.16670789,0.007902011,-0.007941314,0.07335264,0.0143683525,0.38432664,0.0669323,0.34355646,-0.15430385,0.16666237,0.39980116,-0.19713178,-0.19226524,-0.017655337,-0.033498663,0.047795296,-0.011188996
PDE3B,0.09313121,0.29277956,0.52741426,0.1613572,0.4460757,0.009124085,-0.15669581,0.3299422,0.010244908,0.6304988,0.4700141,0.62673587,0.13726473,0.33691308,0.57154775,0.20549071,0.49020922,0.0532576,-0.1125623,0.3740757,0.05437842,0.6746323,0.51414764,0.67086935
TCF7L1,-0.35623062,-0.16829322,-0.014101259,-0.30735508,-0.07449099,-0.061182156,0.116326496,0.02729735,-0.4151118,-0.1231638,-0.09179185,-0.11573724,-0.39012575,-0.20218836,-0.047996394,-0.3412502,-0.10838612,-0.09507729,0.08243136,-0.0065977853,-0.44900694,-0.15705892,-0.12568699,-0.14963236
TGOLN2,-0.23642977,-0.1037137,0.23823652,-0.1229253,-0.13625382,-0.24911852,-0.06820041,-0.033929206,-0.2856497,-0.23093688,-0.052419044,0.15327443,-0.30707154,-0.17435546,0.16759476,-0.19356707,-0.20689559,-0.3197603,-0.13884217,-0.10457097,-0.35629144,-0.30157864,-0.12306081,0.08263267
SH2D6,-0.08997588,0.28435284,-0.08079328,0.6201212,0.50955033,0.02029153,-0.016265934,0.13878515,0.45306846,-0.40875274,0.010355048,0.24552813,-0.110169485,0.26415923,-0.10098688,0.5999276,0.48935673,9.792484e-05,-0.03645954,0.11859155,0.43287486,-0.42894635,-0.009838557,0.22533453
UHMK1,0.25087804,0.14645614,0.42356044,0.18204094,0.0629638,-0.003975615,-0.0512456,0.26870498,-0.20751284,0.29090095,0.36003885,0.44588742,0.31639618,0.21197426,0.48907858,0.24755907,0.12848192,0.06154251,0.014272526,0.3342231,-0.14199471,0.3564191,0.42555696,0.5114055
ATG10,-0.024766726,0.067156285,0.12045571,0.18299462,0.095282294,-0.22557949,-0.21430402,0.07880386,-0.3640506,0.608437,-0.017572703,0.108321816,-0.033839397,0.058083612,0.11138304,0.17392194,0.086209625,-0.23465216,-0.22337669,0.06973119,-0.37312326,0.59936434,-0.026645374,0.09924915
POC5,0.28917548,-0.017271237,0.1923573,-0.3930138,0.0017624056,-0.5434343,-0.088135354,0.012954781,-0.27658927,0.14648782,-0.18145055,-0.21861725,0.24251786,-0.063928865,0.14569968,-0.43967143,-0.044895224,-0.59009194,-0.13479298,-0.03370285,-0.3232469,0.09983019,-0.22810817,-0.26527488
FAM151B,-0.37563875,-0.22286311,-0.5573393,0.15860637,-0.07913874,-0.26560158,-0.20262219,-0.27457294,-0.620383,0.17617649,-0.62091297,-0.60084194,-0.38694543,-0.23416977,-0.56864595,0.1472997,-0.0904454,-0.27690822,-0.21392885,-0.2858796,-0.63168967,0.16486983,-0.6322196,-0.6121486
TADA1,0.19020109,0.49812093,0.7243847,0.2877921,0.36500338,0.45176646,0.28998536,0.73529136,0.4044807,0.38147518,0.28580457,0.5721093,0.116098665,0.4240185,0.6502823,0.21368966,0.29090095,0.37766403,0.21588293,0.66118896,0.33037826,0.30737275,0.21170214,0.49800685
CWF19L2,-0.28894305,-0.15489449,-0.41630164,-0.60303044,-0.36218223,-0.4135325,-0.3612086,-0.34746653,-0.5176883,-0.31074017,-0.29700765,-0.20449896,-0.24970466,-0.11565609,-0.37706324,-0.56379205,-0.32294384,-0.3742941,-0.3219702,-0.30822814,-0.47844988,-0.27150178,-0.25776926,-0.16526057
