,control0,perturbed0
FOLR1,-0.22532077,-0.22541006
ANAPC15,-0.3385156,-0.033665627
FOLR3,-0.058334436,-0.0706486
PANX1,-0.08965435,-0.23906684
ARHGEF17,-0.46275848,-0.25400323
APOA5,0.41650334,-0.23938236
APOA4,0.17131895,-0.23489803
APOC3,0.6135042,0.4273029
CEP164,-0.2876564,0.36300912
RNF141,0.07665013,-0.3841142
CEP126,0.21844994,0.34996054
EIF4G2,-0.15621233,-0.780064
IL10RA,0.43699467,0.65369195
GALNT18,-1.0097045,-1.2822366
BIRC2,0.039250914,0.038532697
UBE4A,-0.042709686,-0.60742337
DDX6,-0.12278311,-0.23974535
UPK2,-0.054251585,-0.0957925
CBL,-0.089934446,-0.04566974
NECTIN1,-0.450945,-0.34016395
HIPK3,0.20254,-0.45201564
KIAA1549L,-1.1258737,-0.46010965
FBXO3,-0.06476069,-0.66338
PDHX,0.01922677,-0.49236515
SLC1A2,0.46541145,-0.34144518
COMMD9,-0.26274136,-0.3213998
SLC15A3,0.42452827,0.5085025
CD5,0.06653774,0.20531254
ACCS,-0.05826059,0.37396896
SCGB2A2,-0.004611111,-0.0043978044
MDK,0.14927065,0.3471943
AMBRA1,-0.24810712,-0.22709395
MADD,-0.2662018,-0.2945293
NAA40,-0.118473865,0.12071092
CD81,-0.28663865,-0.4782027
SLC35F2,-0.24652348,-0.017848581
C11orf21,0.015931584,0.6904524
ELMOD1,-0.13535789,-0.4162033
CALCA,0.0021672237,-0.045354385
SOX6,-0.59539384,-0.69230515
C11orf58,-0.05314604,-0.41905466
PITPNM1,-0.543949,-0.40800652
RPS13,0.0045831054,0.047446936
AIP,-0.26172888,-0.2419181
NUP98,-0.18798168,-0.2939569
NDUFS8,-0.38338986,-0.15232569
TCIRG1,-0.4536245,-0.20577732
CHKA,-0.5185286,0.34815878
EXPH5,-0.1652661,0.10117793
POU2AF1,0.009219267,0.46320757
PTPN5,0.0018499269,0.0023323698
VWF,0.079854384,0.13834125
PSMD9,-0.32556093,-0.2173258
P3H3,-0.16445912,-0.16309154
PPFIBP1,-0.21440248,-0.58957446
PRPF40B,-0.20146348,0.48642105
CD69,0.056577507,-0.100504085
PRDM4,-0.20924078,-0.2655844
CLEC2B,0.46760848,0.4668032
COQ5,-0.04974494,-0.021457655
SELPLG,0.14051905,-0.13800564
CORO1C,-0.17546561,-0.31952012
ASIC1,0.33480582,0.44265914
DAO,0.94930315,0.94719845
CAPRIN2,-0.04630439,0.39249814
TSPAN11,0.051424965,-0.0505791
KCTD10,-0.17523858,-0.11265376
SLC11A2,-0.12359856,-0.49553168
MLEC,0.20590769,0.15979096
MVK,0.1553128,0.34555662
CSRNP2,-0.2776414,-0.0906166
CAMKK2,-0.12674773,-0.009849951
BIN2,0.15902376,0.57910067
IL23A,-0.042836335,0.13135293
PTGES3,0.098123744,-0.38969195
SYT10,-0.004446575,-0.21729158
RSRC2,-0.0254364,0.07589388
CYP27B1,0.054479953,0.51900524
MYF6,-0.042240858,-0.06351617
MYF5,0.0,-0.004396265
LIN7A,0.3335657,0.0833804
KRT18,-0.6424028,-0.6532369
ACSS3,0.30328336,0.43865573
TNS2,-0.11476305,0.11959341
GLI1,-0.13217159,0.14864607
PPM1H,-0.25160462,-0.2581694
METAP2,0.14900137,-0.5519
LTA4H,0.07519072,0.0634888
ELK3,0.10501017,-0.22199027
SLC6A12,0.33025745,0.35410237
WNT5B,-0.70662004,-0.6245093
MAGOHB,-0.13375805,-0.28965795
TRPV4,-0.52450615,-0.8265369
ITFG2,-0.12745747,0.1758748
FOXM1,-0.43801525,0.49083927
PRMT8,0.006701216,0.0090746945
PARP11,-0.08417907,-0.448819
ARPC3,-0.08544666,-0.06948988
GPN3,0.050055232,-0.4275857
VPS29,-0.032779902,-0.13073593
FGF6,0.0,-0.004013149
MYL2,-0.010331291,0.0017614523
RAD51AP1,-0.042200223,-0.1986607
CUX2,-0.84783643,-0.6868043
SH2B3,-0.32247043,-0.4208524
AKAP3,-0.13328986,0.08111167
KCNA1,-0.004534874,-0.008096033
CREBL2,0.17416711,-0.11711563
ACAD10,-0.013640127,0.12887554
ALDH2,0.64445484,0.63838476
CDKN1B,0.17210215,-0.18196061
GPRC5D,0.021389147,0.12606943
NAA25,-0.067019,0.07414931
GSG1,0.23508207,-0.05094774
SCNN1A,0.26780874,0.7433672
LTBR,-0.21430056,-0.18489012
OGFOD2,-0.54587084,-0.8106657
CDK2AP1,0.09792253,-0.23912296
OAS3,0.043426435,0.27012622
OAS2,0.2955096,0.4257961
ART4,0.014132056,-0.6971989
MGP,0.96507293,0.6748371
RASAL1,-0.26568738,-0.18894523
ARHGDIB,0.6744399,0.8135888
GTF2H3,0.07437087,-0.11545084
EIF2B1,-0.20973991,0.067672685
DDX55,-0.23043402,-0.04995756
SLC38A1,-0.0898043,-0.33341202
RERGL,-0.087154604,0.2442894
ENDOU,-0.0023436863,0.05066812
VDR,-0.023776088,-0.22749509
FZD10,-0.010169921,-0.033704843
RFC5,-0.033362426,-0.015331473
STX2,-0.14022058,0.29173598
ADGRD1,-0.03219326,-0.60492224
COPZ1,-0.123685576,-0.06579824
TBC1D30,0.067919806,0.7126243
CAND1,-0.02138438,-0.23593763
IL26,0.027833555,0.034174155
IFNG,0.20459048,0.40034086
RAB5B,-0.09687653,-0.34272036
MDM1,0.0411623,0.10897793
NUP107,-0.10754449,0.0560525
CNOT2,0.021152562,-0.2547982
TIMELESS,-0.16084519,-0.16130312
CPSF6,-0.064540416,-0.40911996
KRR1,0.060687985,-0.13215837
MRPL51,-0.15288067,-0.010898739
GAPDH,-0.064088866,-0.6700781
NOP2,-0.4641276,-0.19787687
CHD4,-0.07898815,-0.25327495
ACRBP,-0.06323938,0.14223102
COPS7A,-0.30208573,-0.52505875
ING4,-0.04854458,-0.042619973
GNB3,-0.13614884,-0.6482713
CDCA3,-0.24828395,-0.3904916
CHPT1,0.29092708,-0.45310763
USP5,-0.23662512,-0.06274496
TPI1,-0.09091852,-0.44300562
GNPTAB,0.16181834,-0.061373845
SPSB2,-0.30265784,-0.280393
ENO2,0.0516143,0.33451152
ATN1,-0.23824203,0.48783237
C12orf57,-0.2292341,-0.29670447
PTPN6,0.05451673,0.06251027
LPCAT3,0.113783166,-0.25038403
NT5DC3,-0.27739897,0.19520885
SLCO1B3,0.03862501,-0.6033794
APOBEC1,-0.00033756898,-0.009617978
NANOG,0.004140978,0.0053022467
SUDS3,-0.0881122,-0.120263465
GOLT1B,-0.0086162025,-0.6714623
GYS2,1.1643336,1.4063687
LDHB,0.21932112,0.2794553
PRKAB1,-0.22831972,-0.13507201
CMAS,-0.19656964,-0.575478
HCFC2,0.06426128,-0.84199154
ST8SIA1,0.09983958,0.6076094
CLEC4A,0.13331257,0.19726144
C2CD5,0.16071683,0.03248079
AICDA,-0.06680787,-0.053118397
RAB35,-0.2060339,-0.13552663
PHC1,-0.30431423,0.4743782
COX6A1,-0.31466943,-0.23828253
RFX4,-0.053059686,-0.1726331
RIC8B,-0.19409531,-0.013395518
SRSF9,-0.14082378,-0.43799457
FGFR1OP2,0.03490934,-0.25179332
KLRB1,0.042628173,-0.37426594
COL12A1,0.51069075,0.5596796
BTN3A3,0.39518332,0.7197282
TDP2,0.17082816,-0.05616507
FRK,0.124859564,-0.36241132
DSE,0.2207412,0.040308654
RWDD1,0.20352104,0.041239172
RSPH4A,-0.070103616,0.13501115
MAK,-0.023117445,0.06752624
SMIM8,0.1401185,0.2337793
NEDD9,-0.4280667,-1.0271311
CEP85L,0.20806357,-0.06704998
ADTRP,-0.16750452,0.18704739
ASF1A,-0.032578144,-0.20764185
MCM9,-0.10645343,-0.13849783
FAM184A,0.12271024,-0.0055410415
RNGTT,0.023815151,-0.09466633
MAN1A1,0.53442794,-0.27878958
GABRR2,0.037823558,0.33919898
SERINC1,0.00047324662,-0.7532251
HDDC2,0.07448813,0.55846167
TPD52L1,0.0079025,0.04912389
HINT3,-0.01957405,-0.41683057
NCOA7,0.17636582,-0.17421627
SASH1,0.3150689,0.12952359
UST,0.30554995,0.30720267
ULBP1,-0.19522849,-0.1639687
FBXO5,-0.043418527,-0.25665617
MTRF1L,-0.055226233,0.046820257
PPARD,-0.19892947,0.4087209
OPRM1,-0.02162841,0.046905316
FANCE,-0.15150903,-0.16934288
TULP1,-0.010138967,-0.010526313
SLC26A8,-0.10980649,-0.31323528
MAPK14,-0.19243267,-0.4071658
RHAG,-0.0030941812,-0.0061215106
KCTD20,-0.050860092,-0.41847914
STK38,-0.1596578,0.4270636
SRSF3,-0.085776545,0.077399485
MRPL18,-0.14928235,-0.050349377
IL17A,-0.0033203827,-0.0014140859
IL17F,-0.0006594092,-0.0044431644
MCM3,-0.19891651,-0.3563132
RNF8,-0.19919305,0.32526487
PHACTR1,0.14852335,0.8659391
MDGA1,0.1868109,-0.030583069
FBXO9,-0.0068258457,-0.11482358
CD83,0.5615808,1.1373415
GLP1R,-0.0054529663,-0.05533138
SAYSD1,-0.2686689,-0.37759644
BMP5,-0.006590087,-0.5981047
BACH2,0.09085621,-0.1591535
RBM24,-0.21889366,-0.07741533
CAP2,-0.15653893,-0.44406256
TREML2,-0.0141882235,-0.039087873
ZNF451,0.116550446,0.15544462
BAG2,0.22558214,0.08101788
RAB23,0.25785205,0.1647309
TSPO2,-0.09816606,-0.20502877
FHL5,-0.008717945,0.009277903
GPR63,0.48817804,0.41082516
KHDRBS2,-0.015820047,-0.019136226
FBXL4,0.028478097,-0.47768694
CCNC,0.07393548,-0.23389053
PRDM13,-0.0016123407,-0.006969056
E2F3,-0.042361848,0.2301425
PTP4A1,0.64362377,0.3430523
SIM1,0.741546,0.6067296
ASCC3,0.1821616,-0.7623482
HDGFL1,-0.001028607,-5.3517055e-05
BVES,-0.077431105,0.2798798
COL9A1,-0.0037914221,0.09604825
MED23,-0.016524559,-0.5660851
WASF1,0.07275203,0.29476643
GPLD1,0.86094713,0.6786054
ALDH5A1,0.35784972,0.0197784
VNN1,-0.13867414,-0.64655036
VNN2,1.280145,0.9562391
ACOT13,0.20270456,0.4150172
SMAP1,-0.17010155,-0.2639703
RPS12,-0.18120915,-0.46577898
C6orf62,-0.024365246,-0.37763676
B3GAT2,-0.05462534,-0.06398167
GMNN,-0.67631674,-0.7490399
EYA4,0.30151194,0.3664826
SOBP,-0.32073933,0.00859347
NR2E1,0.033559952,-0.07845135
SNX3,0.11904634,-0.54983336
SLC17A2,0.9602486,1.1484632
HBS1L,0.083752595,-0.24967003
TRIM38,0.10350572,0.31281483
PEX7,-0.057397235,-0.4883328
ZBTB24,-0.078927405,0.08046188
FIG4,-0.087823875,0.15427348
PERP,-0.36315757,-0.93519187
ARFGEF3,-0.17940389,0.20023294
SLC16A10,0.10263328,0.020932414
HECA,-0.08332955,-0.42474392
ADGRG6,0.5778524,-0.02930522
PHACTR2,-0.022734754,-0.35262674
EPM2A,-0.07561776,-0.037227992
CCR6,0.08274479,0.2120704
UNC93A,0.058718756,-2.6306555
SLC22A2,-0.05153567,-0.07270233
PACRG,0.1565462,0.6770108
QKI,0.040492684,-0.33261836
C6orf118,0.0,0.0
PDE10A,-0.5265513,-1.4616777
MDFI,-1.8551021,-2.0221949
TFEB,-0.5030413,-0.4938068
SMOC2,0.0077417176,0.71362936
CCND3,-0.15818053,-0.42186338
BYSL,-0.40666005,-0.35016787
TBP,-0.07818109,-0.017866027
GUCA1B,-0.14836845,0.4453226
PRPH2,0.06206847,0.269628
PPP2R5D,-0.2283952,-0.57730734
MRPL2,-0.37280127,-0.16459051
PTK7,0.08447422,-0.11912443
SRF,-0.36108658,-0.0911217
CUL9,-0.23587069,-0.8659482
DNPH1,-0.2601172,-0.26474008
DUSP22,-0.17123768,-0.11253539
EXOC2,-0.097034395,-0.27407694
COX7A2,-0.28759697,-0.46010625
TMEM30A,0.065621756,-0.44821927
GMDS,-0.06029984,0.38733307
SENP6,0.06442019,0.06556003
IMPG1,-0.001877511,-0.065521
VEGFA,-0.42439455,0.018796712
PRPF4B,-0.07567266,-0.6979178
TTK,-0.2992064,-0.065137
SLC29A1,-0.74304813,-1.2410539
BTN2A1,-0.17981087,0.14780004
LAMA4,1.5074867,1.6632808
CLIC5,0.108541384,0.28136328
FBRSL1,-0.39543796,0.65177536
ENPP5,-0.26157153,-0.030864075
LY86,0.28348163,0.4128928
PRSS16,-0.24338515,-0.29901984
MEP1A,0.1848588,0.31093204
TBX18,-0.015682781,-0.12631704
ERBIN,0.12328709,-0.12704337
PCDHB2,-0.037013017,0.06153903
HARS2,-0.32312095,-0.087744266
NUDT12,0.08822625,-0.5135259
MAN2A1,0.33610457,-0.51886076
SEMA5A,0.112388365,-0.3512757
C7,1.9055188,1.838238
GHR,0.109418266,-0.78628534
HMGCS1,0.24335456,0.25281793
DAP,-0.046037994,0.12656209
NME5,0.045334052,-0.040887233
BRD8,-0.09275033,0.2958857
KIF20A,-0.3225245,-0.2907644
NNT,0.1986762,-0.79668677
MRPS30,-0.11205566,-0.20920196
HSPA9,-0.047528934,-0.103567466
MRPS27,-0.17373513,-0.39618576
PFDN1,-0.23483008,-0.054817572
HBEGF,-1.0176275,-0.12489641
SLC4A9,0.017200325,0.09426206
LOX,0.51048785,0.7629093
GZMK,-0.06849686,-0.48864362
CDH9,-0.028225113,-0.08580619
APBB3,-0.25389683,-0.045244947
TMCO6,0.034582775,0.04336463
SPARC,0.54094636,-0.03534496
IK,-0.08154086,0.16619614
HMGCR,-0.056215115,0.28092456
FAF2,-0.15537462,-0.27443022
HAND1,-0.0015585625,0.01354635
PCDHB3,-0.06632769,-0.10033049
PCDHB5,0.09630994,0.4648527
PCDHB6,0.026206488,-0.043533765
PCDHB7,0.08055955,0.15587181
PDE8B,0.15701202,0.051984914
CLK4,0.06845105,0.03940472
PCDHB15,0.12553357,0.22149786
HAVCR1,-0.86520934,-0.71116036
GRM6,-0.052653328,-0.049697865
ITK,0.062199716,-0.29719937
RNF130,0.21608055,0.17946291
THG1L,-0.1703594,-0.21359476
ARSB,0.010964819,-0.018124297
CLINT1,0.06537216,-0.26103064
THBS4,0.0016995718,0.08340234
CNOT6,0.01655178,-0.050862722
IL12B,0.06051834,0.022561029
BTNL8,0.010713348,-0.03010348
TTC1,0.01117991,0.4523798
MSH3,-0.02262441,-0.13668609
RASGRF2,-0.7800174,-0.7451464
GABRG2,0.032919735,-0.08933087
CCNG1,0.40999052,-0.37070408
POLR3G,0.09693685,0.16991025
DROSHA,-0.08440455,-0.46389464
CDH6,-0.8474735,0.23002267
LMNB1,-0.21368334,-0.07973443
ARRDC3,0.4732953,-0.64864016
GOLPH3,0.11139828,-0.1724194
SUB1,0.015391559,-0.13819455
NPR3,-0.8682944,-0.9459358
FAM172A,0.1660052,-0.21650797
SLC27A6,-0.16108166,-0.1613976
IRX4,-0.0014212606,0.00717837
LNPEP,-0.012224134,-0.24292041
PDE4D,0.09635675,-0.12059985
RAD1,0.053789545,0.039976083
BRIX1,0.019095022,0.09003945
AGXT2,1.8979099,1.8978155
PRLR,0.5144856,-0.048099875
IL4,-0.0032157216,0.017891975
RAD50,-0.08260654,-0.106153674
IL5,-0.022631347,-0.02105552
ST8SIA4,0.23986211,-0.5857625
GNPDA1,-0.38836366,-0.3494775
PCDH12,0.2056274,-0.41915834
SKP1,-0.0026038093,-0.5737134
NUP155,-0.10754356,-0.20766193
PPP2CA,-0.12482299,-0.27595317
FGF1,-1.1251171,-1.2527001
NR3C1,0.16591623,-0.065869614
C5orf15,0.023589842,-0.2996528
PPWD1,-0.17684922,-0.26227552
LIFR,0.43458667,-0.18155745
TRIM23,-0.019279493,-0.6114106
TRAPPC13,-0.12504691,-0.41199762
C9,2.8921044,3.028561
SEC24A,0.11621863,-0.53635246
TXNDC15,-0.22613126,-0.34502858
TTC33,-0.025204286,-0.19691467
WWC1,-0.3657847,-0.41121194
TCERG1,-0.19769107,-0.093572974
DPYSL3,0.61783487,1.4903476
SMAD5,0.03958946,-0.28717297
CSNK1A1,0.023387276,-0.3070355
HMGXB3,-0.34358576,0.009444207
ERGIC1,-0.18344723,-0.63487196
PDGFRB,0.16967598,0.3569045
CDX1,0.05224106,-0.20596075
ATP6V0E1,-0.08549077,-0.04602389
BNIP1,-0.23320182,-0.07721101
STC2,0.4281799,-0.020581156
CPEB4,-0.3799707,-0.52024764
HRH2,0.06857859,0.24433193
DBN1,-0.27397087,0.15494394
ZNF346,-0.10187381,0.11920179
UNC5A,0.0019688734,0.03427699
EHHADH,0.4153191,0.2652669
CNTN3,0.077633396,-0.44766593
SMC4,-0.32141078,-0.36313167
ACTR8,-0.15122487,-0.60077345
TBCCD1,-0.1620951,-0.39077562
TIMMDC1,-0.050224364,-0.05391129
CRBN,0.14829603,-0.346799
KNG1,2.153985,2.7253172
HRG,2.57507,3.3045197
BCL6,0.26326922,0.6488329
HGD,0.17587066,-0.13347414
CLDN16,0.08902952,0.08610391
ARL6,0.03143641,-0.089989826
NPHP3,-0.17227484,0.008805037
CD86,0.44942528,-0.0875116
AMOTL2,-0.09095262,0.06827356
NIT2,-0.24526523,-0.100945994
FAM162A,-0.09865259,0.10897407
OGG1,-0.3276074,-0.5712657
KPNA1,0.034148812,0.069284186
PCCB,0.09874496,-0.15644339
UBE3A,0.05178054,-0.6976914
ARMC8,-0.10372323,-0.283606
CEP70,0.32318056,0.4412005
RBP2,-0.010141313,0.0017393222
RBP1,-0.60635024,-0.93767023
SLC25A36,0.58434325,0.12354648
GRK7,-0.0069998032,-0.0076980814
RNF7,-0.20751289,-0.123693615
TFDP2,-0.03714309,-0.040442668
XRN1,0.23199634,0.0048144013
KAT2B,0.09039267,-0.38167292
BCHE,0.17881408,-0.3919821
SERPINI2,0.008112215,0.022090621
PDCD10,0.0045598913,-0.38509852
LRRC31,0.20359287,-0.20499694
WNT5A,0.5245905,0.3604157
PFKFB4,-0.55400413,-1.0761584
COL7A1,-0.8526019,-0.9597876
FGF12,-0.42937538,-1.328403
PRKAR2A,-0.23836714,-0.6381062
HES1,-0.5523201,-0.14425811
USP4,-0.18369134,-0.0027339607
ACAP2,0.14746799,-0.463521
ECT2,0.04789436,0.19417869
GNAT1,-0.01125538,-0.035331395
GNAI2,-0.056944065,-0.0609353
TFG,-0.15330702,-0.43417916
USP9Y,-0.17906785,-0.4878059
HYAL1,-0.17043893,-0.34762114
TUSC2,-0.17513616,-0.16551256
NPRL2,-0.16637065,-0.2681112
RPL24,-0.07651321,0.2819256
CYB561D2,-0.3623937,-0.7087588
C3orf14,-0.07936822,-0.23009796
FXR1,0.0020516417,-0.1756786
CBLB,-0.26572952,-0.33954328
BBX,0.1891255,-0.43546027
IFT57,0.1971197,0.30363387
GNB4,0.26184958,-0.37605947
HHLA2,-0.018318634,-0.05620713
IQCG,0.09815911,-0.04490217
GBE1,-0.5138634,-1.1254611
MORC1,-0.031435803,-0.073774114
UMPS,-0.1931826,-0.44902623
NCBP2,0.007895277,-0.002929126
SNX4,0.020350818,-0.39488977
FRMD4B,0.06005862,0.09247449
SLC41A3,-0.37590045,-0.69029367
ROPN1B,-0.1488775,-0.37221754
PLXNA1,-0.21910876,-0.07553983
ATP6V1A,-0.027125204,-0.6351836
ABTB1,-0.25533596,-0.3972665
PODXL2,-0.3764562,-0.9380174
UPK1B,-0.01423347,0.1247516
CSPG5,-0.1403428,-0.17536597
KLHL18,-0.35621706,-0.16339962
SCAP,-0.2398715,-0.4433519
EFCC1,0.009576845,0.34734148
NEK11,0.059296776,0.24330778
MRPL3,-0.07638694,-0.37533134
PLSCR4,0.3535103,-0.26936927
HEMK1,-0.30149445,-0.20088749
CISH,-0.10199627,-0.73370934
MAPKAPK3,-0.168117,-0.20207712
ACVR2B,-5.0972863e-05,-0.29187664
WDR48,0.06964777,-0.3083128
COMMD2,-0.12287189,-0.33507246
GORASP1,-0.21204264,-0.16397852
PEX5L,-0.0035557798,-0.14008354
RRP9,-0.45801023,-0.2073547
ABCC5,-0.24077077,-0.21184929
AADAC,-0.29143733,-0.9719708
ABHD14B,-0.03075008,-0.10868398
EIF1B,-0.14292069,-0.3665951
ABHD14A-ACY1,-0.27801648,-0.94236505
KLHL24,-0.07582008,-0.5396538
PLCH1,0.07421568,-0.0027626604
VIPR1,-1.1211386,-0.7114262
DNAH1,-0.16791368,0.59083855
SSR3,-0.10053664,-0.58960587
ZBTB47,-0.34035426,-0.52747625
TNNC1,-0.08743168,-0.033355795
NKTR,-0.17351754,-0.012134075
CLCN2,-0.32157713,0.0122024715
FOXP1,-0.19823658,-0.25843954
EIF4G1,-0.23493133,-0.36861762
SPCS1,-0.16425882,-0.59518313
NEK4,0.089750886,-0.0048300475
SLC4A3,-0.7419482,-1.0892329
ADAM23,0.08320287,0.4345802
DGUOK,-0.119602025,0.19473639
MOB1A,0.060940415,-0.38445115
KANSL3,-0.22037205,0.05327508
LMAN2L,-0.10046503,-0.054044906
RTKN,-0.40760657,0.1008831
TTL,-0.27636752,0.086497426
IL1A,-0.5554946,-0.6034833
CCL20,-0.5045396,0.1293639
PIKFYVE,0.09149162,-0.03450974
KCNIP3,-0.15655181,0.0890729
FAHD2A,-0.024113804,0.1470005
NCL,-0.054662663,0.03893118
ACTR1B,-0.3294824,-0.643576
SLC35F5,-0.058739103,-0.6439666
ZAP70,-0.058040876,0.8496879
ACTR3,-0.0974769,-0.2853498
STEAP3,-0.028755592,-0.02856933
EPB41L5,0.07281155,0.49047458
TFCP2L1,-0.015868345,0.26288974
SF3B6,-0.05498975,0.00016471744
TP53I3,-0.8727707,-1.1757423
DNAJC27,0.09143321,-0.06379703
POMC,0.056208182,0.08608813
STAM2,-0.11902736,-0.050460175
OTOF,-0.1304165,-0.11640322
GPD2,-0.09943038,-0.18118557
CENPA,-0.17922042,-0.23368375
CYTIP,0.16040523,0.2606842
ACVR1,-0.3320334,-0.32811317
TANC1,0.026590554,-0.2568354
SLC30A3,-0.056950405,0.3811105
MPV17,-0.23190024,0.10282442
GTF3C2,-0.14252524,-0.2655605
EIF2B4,-0.2871893,-0.03755185
NRBP1,-0.27340287,-0.12772197
ITGB6,-1.8990363,-1.924133
FNDC4,-0.08007772,0.2229857
ITGA4,0.13325657,-0.28357768
PSMD14,-0.04219487,-0.18263637
SNX17,-0.25275025,-0.3005619
ASB3,0.011449068,-0.19581544
PPM1G,-0.1376156,0.0071988553
PDE1A,0.73843926,0.55259657
REEP6,-0.12900196,0.30609936
PCSK4,-0.032771952,0.37410185
GCG,0.011736344,0.028729122
APC2,-0.15412392,-0.2286484
IFIH1,0.3230375,0.4457327
RPS15,-0.23549208,0.15776429
GCA,-0.094974086,-0.49595124
INO80B,-0.14600876,0.10593581
MOGS,-0.38988003,-0.5613721
TTC31,-0.27373555,0.018654734
NDUFS7,-0.37562823,-0.31075335
PCGF1,-0.23402849,0.005322516
GRB14,0.10611522,0.8153132
CLIP4,0.046187915,0.07749452
TLX2,-0.012207839,0.001313135
SPTBN1,-0.3610103,-0.781646
AUP1,-0.3746164,-0.28173673
RTN4,-0.013980334,-0.7199147
HTRA2,-0.2289674,-0.11462018
LOXL3,-0.035846163,-0.24358839
DOK1,-0.23615225,-0.3689905
GALNT3,-0.18520743,0.6422167
POLE4,-0.4731815,-0.30202168
TACR1,-0.024465136,0.028277572
CCDC88A,0.15414815,-0.49323118
ACADL,-0.26927787,-0.23836347
EVA1A,-0.09707383,-0.2625266
MRPL19,-0.057067942,-0.24597381
LANCL1,0.06509042,-0.6070725
WDR75,-0.06548197,0.18896592
EFEMP1,0.9071063,1.4893184
REG1A,0.6136147,0.5824305
FANCL,0.10547086,-0.06167587
FN1,0.19009061,-1.0143327
STAT1,0.687416,0.7462242
GLS,0.119648814,-0.29639432
PAPOLG,-0.0014808676,-0.077792704
DNAH6,0.016140921,0.14507288
PECR,0.47110915,0.47297013
UNC50,-0.102157265,-0.6837847
IGFBP2,0.5641016,0.725803
ELMOD3,-0.1989389,-0.10880963
IGFBP5,1.9660375,2.0628455
USP34,0.021233667,-0.3899178
EFHD1,-0.45574564,-0.12813205
KCNJ13,-0.0035013536,-0.020779328
CCT4,-0.32691354,-0.42054936
GGCX,0.07077361,-0.1277506
NEU2,-0.00091518473,-0.00048293587
EHBP1,0.11816681,0.019744322
OTX1,-0.052776627,0.06919763
TXNDC9,-0.029560111,-0.37357235
COQ10B,-0.079438284,-0.6394348
GNLY,0.019700315,0.7608638
SF3B1,-0.017447222,-0.22787857
ST3GAL5,0.21794999,0.8567292
CHST10,-0.2565309,-0.57919437
PDCL3,-0.37718683,-0.3441887
MOB4,0.044625796,-0.1572128
HSPE1,-0.010259298,0.3041697
KDM3A,-0.011418534,-0.30704683
PLCD4,-0.0033679025,-0.11571606
CHMP3,-0.18000878,-0.7778104
ZNF142,-0.21977499,0.7601367
IL1R2,-0.30264834,-0.6755583
PRKAG3,-0.0025727265,0.07341193
SMYD1,-0.0038262794,-0.04320451
IL1R1,0.20959495,0.14645752
WNT6,-0.005491254,0.00015698513
IL1RL2,-0.1543633,0.09803611
IL1RL1,-0.29160106,-0.2902983
IL18R1,0.42383957,0.7222891
IL18RAP,0.112723954,0.6266319
SLC9A2,-0.018784959,-0.024150461
FHL2,0.34844092,0.32364348
MLPH,-0.6245663,-0.7333625
CNPPD1,-0.379752,-0.74224794
UXS1,-0.04670914,-0.38576993
ABCB6,-0.4544935,-1.2337672
STK16,-0.08867904,-0.4243041
SLC5A7,0.0010698567,0.0067633605
HDLBP,0.04184307,-0.24196096
PPP1R7,-0.16898642,-0.13224474
PASK,-0.30192238,-0.27244037
STK25,-0.41391268,-0.60548913
PROC,-0.15664215,-0.045129076
ID2,-0.09400207,-0.6435143
TAF1B,-0.05230281,-0.36597097
HPCAL1,-0.13362253,0.42574662
ODC1,-0.32783732,-0.7071854
BIRC6,0.101409845,-0.6555001
NOL10,-0.014641494,0.20130572
PLEKHB2,-0.12651744,-0.24583986
GORASP2,-0.046189293,0.01405732
STRN,0.07040118,-0.0078087
CEBPZ,-0.12613693,-0.6670073
PRKD3,0.13935341,-0.1136993
DCAF17,0.114936836,0.14824313
QPCT,-1.572558,-1.5696374
RAB3GAP1,0.06441102,-0.17246506
SLC25A12,0.054133035,0.026269231
RMDN2,0.35646814,-0.22686917
DLX2,-0.083326034,-0.18672001
LCT,-0.0006989672,0.012158665
SRSF7,-0.23779772,0.16241415
SDC1,-0.1707977,-0.33928007
PLCL1,0.26169017,0.44539678
SLC1A4,0.22689067,0.45313257
SOS1,0.10384099,0.03289201
KYNU,-0.03251957,-0.031587638
WIPF1,0.1826466,-0.10084933
ORC2,-0.23424388,-0.24005401
COX7A2L,-0.028585188,-0.13191634
PNO1,-0.22849232,-0.48189983
ORC4,0.08314278,0.49407288
PLEK,1.328644,1.8200603
RND3,-0.21450196,-0.30589795
ATF2,0.10515667,-0.44155192
THADA,-0.000574172,-0.6106293
AAK1,-0.2164108,-0.21237446
TRAK2,0.051537044,-0.15229747
C2orf42,-0.0008058218,0.16737686
TIA1,-0.18599446,-0.6976795
PCYOX1,0.26632366,-0.45482972
KISS1R,-0.0031465038,-0.22346665
EPAS1,-0.026531667,-0.0075859632
ARID3A,-0.4218627,-0.70119953
SUMO1,0.18786725,0.3503794
CD207,-0.024066953,0.20513175
GRIN3B,-0.001969881,-0.07200549
VAX2,-0.053435262,-0.19694293
ATP6V1B1,-0.040445775,-0.13542512
NFE2L2,0.21170202,0.17468601
MSH6,0.019268168,0.029463004
PLEKHA3,0.058878195,-0.4321097
SPR,-0.19809084,-0.15077631
EPHA4,-0.053566042,-0.30194002
PARD3B,0.32247737,0.38604075
FARSB,-0.0835886,0.35113826
ALMS1,-0.25501087,-0.43262026
BCL9,0.034902133,0.48680738
PRRX1,-0.33336532,0.48489797
DHCR24,0.104437165,0.101258986
