,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
MACIR,-0.5255749,-0.102312304,-0.06511492,-0.98376614,-0.34867692,-0.50840306,-0.06827767,-0.52483404,-0.5912436,-0.26729092,-0.37867546,-0.86222947,-0.7708248,-0.34756216,-0.31036478,-1.229016,-0.5939268,-0.75365293,-0.31352752,-0.7700839,-0.8364935,-0.51254076,-0.6239253,-1.1074793
AMIGO1,0.19804105,0.10532198,-0.042437207,-0.203309,0.3355024,0.014043966,0.21398377,-0.12246181,-0.08009851,0.099043325,-0.59473693,-0.42517632,0.31451672,0.22179765,0.07403846,-0.08683333,0.45197806,0.13051964,0.33045945,-0.005986139,0.03637716,0.215519,-0.47826126,-0.30870065
OR5AS1,-0.024614373,0.049130265,0.03702211,-0.09126329,-0.4597006,0.047390897,0.14231634,-0.045660738,-0.2554852,0.35885677,0.37575865,-0.17469007,0.1614769,0.23522153,0.22311339,0.09482799,-0.27360934,0.23348217,0.32840762,0.14043054,-0.06939393,0.54494804,0.56184995,0.011401206
SIAH2,-0.117466316,-0.033705983,0.01434007,-0.10588031,-0.093412794,-0.02450146,-0.13416605,-0.24097922,-0.11912765,0.0014266149,-0.00020434464,-0.251423,0.0352744,0.11903474,0.16708079,0.046860404,0.059327923,0.12823926,0.01857467,-0.08823851,0.033613063,0.15416734,0.15253638,-0.098682284
COPG1,-0.1751158,-0.36187848,-0.2687762,-0.19031866,-0.19166282,-0.17983186,-0.12211677,-0.22840199,-0.4721347,-0.041465007,-0.27439356,-0.41537377,0.24505424,0.058291554,0.15139383,0.22985138,0.22850722,0.24033818,0.29805326,0.19176805,-0.05196467,0.37870502,0.14577648,0.0047962666
SLC9A9,-0.7261042,0.004252235,-0.7675918,-0.66148126,-0.68150276,-0.9649802,-0.304238,-0.27247888,-1.0733169,-0.82070804,-0.45078933,-1.0950226,-0.73242205,-0.0020656409,-0.7739096,-0.6677991,-0.6878206,-0.97129804,-0.31055588,-0.27879676,-1.0796348,-0.8270259,-0.45710722,-1.1013404
LSM10,-0.31415024,-0.45873237,-0.1465171,-0.063020244,0.026085742,0.24841437,0.38753796,0.07463658,0.019551605,-0.15803999,0.050704554,-0.29559597,-0.45882797,-0.6034101,-0.29119486,-0.20769799,-0.118592,0.103736624,0.24286021,-0.070041165,-0.12512614,-0.30271775,-0.09397319,-0.4402737
RELL1,-0.81725824,-0.30489406,-0.37134713,-0.5853781,-0.36472616,-0.23024763,-0.53804004,-0.4530731,-0.4840127,-0.32983598,-0.5157047,-0.57572556,-0.44875187,0.06361231,-0.0028407574,-0.21687174,0.003780216,0.13825874,-0.16953367,-0.08456674,-0.11550632,0.03867039,-0.14719832,-0.20721918
RFX7,-0.31887206,0.13031305,0.39568835,-0.09980114,-0.17541312,-0.41614357,0.11413954,0.031198308,-0.36869788,-0.42076775,0.19575244,-0.28593016,-0.4721626,-0.022977501,0.2423978,-0.2530917,-0.32870367,-0.5694341,-0.039151013,-0.12209225,-0.52198845,-0.5740583,0.042461887,-0.43922073
SLC35C1,-0.03781966,0.028583353,-0.302126,0.23861288,0.19973223,0.29640573,-0.019500617,0.15733397,-0.2696366,-0.040152144,0.00060912914,-0.04092191,0.43891665,0.50531965,0.17461032,0.7153492,0.67646855,0.77314204,0.4572357,0.6340703,0.2070997,0.43658417,0.47734544,0.43581438
RNF41,-0.61501634,-0.30540264,-0.28349477,-0.50846124,-0.16034429,-0.7549833,-0.49021468,-0.14397272,-0.47760087,-0.79174167,-0.2979111,-0.58068466,-0.5965735,-0.28695977,-0.2650519,-0.49001837,-0.14190142,-0.73654044,-0.4717718,-0.12552986,-0.459158,-0.7732988,-0.27946824,-0.5622418
IBA57,-0.41406232,0.6136528,-0.5309645,0.10988904,-0.23659804,0.72277087,-0.22790919,0.1477827,0.0201299,-0.11472853,0.0071757464,-0.017206429,-0.50413525,0.5235799,-0.6210374,0.019816115,-0.32667097,0.63269794,-0.3179821,0.057709776,-0.069943026,-0.20480146,-0.08289718,-0.10727935
ZNF329,-0.63716376,0.15475462,0.031830467,-0.4749337,-0.2530379,0.2776321,-0.26642674,0.37670267,-0.4000454,-0.058546327,-0.37127155,-0.70781964,-0.64573336,0.14618506,0.023260895,-0.48350328,-0.26160747,0.26906252,-0.2749963,0.3681331,-0.40861496,-0.0671159,-0.37984112,-0.71638924
ZNF101,0.18122852,-0.39660504,0.44787705,-0.1903724,-0.10698206,-0.00237703,-0.13135208,-0.030308932,0.23225987,-0.39593947,-0.061102595,-0.43564102,0.31165713,-0.26617643,0.57830566,-0.059943795,0.023446552,0.12805158,-0.00092346966,0.10011968,0.36268848,-0.26551086,0.06932601,-0.3052124
C5orf24,0.1168074,-0.11121723,0.33704126,0.019548725,-0.111727975,-0.26243275,-0.12550858,-0.02229644,0.24710247,-0.11586822,-0.22328195,-0.028180072,0.13480504,-0.09321959,0.3550389,0.037546366,-0.09373034,-0.24443512,-0.10751094,-0.0042988006,0.26510012,-0.09787058,-0.20528431,-0.010182433
ADO,-0.4951616,-0.6875733,-0.6544706,-0.5977661,-0.6988099,-0.6680023,-0.77893126,-0.51309246,-0.48942307,-0.733182,-0.9126851,-1.0919365,-0.5195679,-0.7119796,-0.67887694,-0.6221724,-0.72321624,-0.6924086,-0.8033376,-0.5374988,-0.5138294,-0.7575883,-0.9370914,-1.1163428
COA4,0.16405068,-0.106946476,0.1265275,-0.08333613,0.12567967,-0.018780021,0.028814808,0.1448768,0.13694751,0.117350206,0.14667593,0.14420535,0.3007967,0.029799543,0.26327354,0.05340989,0.2624257,0.117965996,0.16556083,0.28162283,0.27369353,0.2540962,0.28342193,0.28095138
PRKAG1,0.018046042,-0.02797447,0.07186032,-0.1569852,-0.0705128,-0.12044071,-0.021656804,0.022537988,-0.05596565,0.001316497,-0.17051616,-0.23157294,0.2144296,0.1684091,0.26824388,0.039398372,0.12587076,0.07594286,0.17472675,0.21892156,0.14041792,0.19770007,0.025867403,-0.035189375
GINS3,-0.363549,-0.1590883,-0.32586184,-0.6308626,-0.47695127,-0.24488622,-0.5645749,-0.39335927,0.2734669,0.16881037,-0.3979734,-0.42419875,-0.39320803,-0.18874733,-0.35552087,-0.6605216,-0.50661033,-0.27454525,-0.59423393,-0.4230183,0.24380788,0.13915133,-0.42763242,-0.45385778
CCDC149,-0.5581659,0.067724936,0.36905676,-0.16435404,-0.0932217,-0.25372535,0.26622036,0.11542258,-0.22071831,-0.6415221,-0.19546011,0.20675893,-0.24812591,0.37776494,0.67909676,0.14568596,0.2168183,0.056314647,0.5762603,0.42546257,0.08932169,-0.3314821,0.114579886,0.5167989
MRPS11,0.060643084,0.0074242284,-0.1773155,0.06701837,0.063088894,0.12373016,0.020856485,0.04546529,0.1826002,-0.019935224,-0.05468865,-0.1631086,0.20181811,0.14859925,-0.036140487,0.20819339,0.20426391,0.26490518,0.1620315,0.1866403,0.32377523,0.1212398,0.08648637,-0.021933585
SNRPE,0.6154149,-0.25642684,-0.13422108,0.057512525,0.0073747085,-0.06789863,-0.2332723,0.03209121,0.12644559,0.20064682,0.21579535,0.10034158,0.6122463,-0.25959548,-0.13738972,0.054343875,0.0042060586,-0.07106728,-0.23644094,0.028922562,0.12327694,0.19747818,0.21262671,0.09717293
RTKN2,-1.2714295,-0.8330917,-0.849935,-0.661151,-1.1748234,-1.5056936,-1.1879537,-0.6059081,-1.3177773,-0.9277485,-1.086912,-0.94794625,-1.3098284,-0.87149054,-0.88833386,-0.69954985,-1.2132223,-1.5440924,-1.2263526,-0.64430696,-1.3561761,-0.96614736,-1.1253109,-0.9863451
PNMA8A,-1.3823119,-0.72187746,-0.21543726,-1.5259373,-0.99468535,-0.8877605,-0.7604698,-0.68195283,-1.1520977,-0.85856295,-1.2996194,-1.371762,-1.7581134,-1.0976789,-0.59123874,-1.9017388,-1.3704867,-1.263562,-1.1362712,-1.0577543,-1.5278991,-1.2343644,-1.6754209,-1.7475635
CHST15,0.10787959,0.30682638,0.36410674,0.38296837,0.0025410128,0.42233926,0.7632313,0.29192176,0.25233838,0.06873035,0.07637511,-0.21655425,0.069197014,0.2681438,0.32542416,0.3442858,-0.036141563,0.38365668,0.7245487,0.25323918,0.2136558,0.03004777,0.037692536,-0.25523683
IDH2,0.6489549,0.0062190434,0.1938073,0.40914285,0.5893524,0.07581666,0.028756129,0.4838515,0.32459736,0.08664218,-0.0966731,0.28721383,1.0179051,0.37516922,0.5627575,0.77809304,0.9583026,0.44476685,0.39770633,0.8528017,0.69354755,0.45559236,0.2722771,0.65616405
TMEM259,-0.51234496,-0.20931688,-0.19252779,-0.21502881,-0.14053059,0.24129899,0.26638097,-0.007560491,-0.4353296,-0.3119573,-0.34519666,-0.3263352,-0.38282144,-0.07979338,-0.063004285,-0.08550531,-0.011007085,0.3708225,0.39590448,0.12196301,-0.3058061,-0.1824338,-0.21567316,-0.19681169
GET1,0.15670283,0.068650246,0.1767395,0.17028485,0.061458766,-0.005639944,0.11733451,0.19292647,0.21927147,0.19895962,0.06753655,0.14598,0.32449,0.23643743,0.34452668,0.33807203,0.22924595,0.16214724,0.28512168,0.36071366,0.38705865,0.36674678,0.23532373,0.3137672
TNRC18,-0.42024922,-0.23753762,-0.21418338,-0.41274944,-0.6530948,-0.5506019,0.19215015,-0.08662678,-1.115141,-1.0546017,-0.3052583,-0.2097289,-0.5285793,-0.3458677,-0.32251346,-0.52107954,-0.7614249,-0.658932,0.08382006,-0.19495687,-1.2234712,-1.1629318,-0.4135884,-0.31805897
TMEM30B,0.20031628,0.28803733,0.5331314,0.44185302,0.16034575,0.26107803,0.40917236,0.5896191,-0.072605595,0.33262303,0.5005426,0.6325913,0.186665,0.27438605,0.51948017,0.42820174,0.14669447,0.24742675,0.39552107,0.57596785,-0.08625687,0.31897175,0.4868913,0.61894006
DEXI,-0.21625076,-0.1968717,-0.34166196,-0.29323044,0.098522685,0.07136384,0.056712512,0.06741987,-0.24227431,-0.14226905,-0.23223594,-0.25410587,-0.048242405,-0.02886334,-0.1736536,-0.12522209,0.26653105,0.2393722,0.22472087,0.23542823,-0.07426596,0.025739312,-0.06422758,-0.08609751
NOP10,0.08393834,0.091523334,0.0055875084,0.05946313,0.10149282,0.07992371,0.0049627437,0.096427985,0.18921517,0.12949361,-0.036608323,0.10191136,0.08846415,0.096049145,0.0101133175,0.06398894,0.10601863,0.08444952,0.009488553,0.100953795,0.19374098,0.13401942,-0.032082513,0.10643717
FAM89A,0.23665565,-0.48190585,-0.23643522,-0.11396958,-0.08098194,-0.20524478,-0.06898978,-0.45394847,-0.42532486,0.009380099,-0.30610037,-0.2618706,0.22768043,-0.49088106,-0.24541044,-0.1229448,-0.08995716,-0.21422,-0.077965006,-0.46292368,-0.43430007,0.00040487945,-0.31507558,-0.2708458
