,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
ITGAL,0.014195915,0.41989437,0.18789375,0.39895195,0.54023665,0.25916082,0.079553455,0.2111259,-0.24097943,0.57323503,0.3989847,1.0381373,-0.007262837,0.39843562,0.166435,0.3774932,0.5187779,0.23770207,0.058094703,0.18966714,-0.26243818,0.5517763,0.37752596,1.0166786
PDK2,-0.6260598,0.22920199,-0.41008356,0.36868846,0.048568916,0.3443444,-0.02672456,0.21020415,-0.48882505,-0.040832657,-0.15615062,0.084621094,-0.5847013,0.27056044,-0.3687251,0.41004694,0.08992739,0.38570288,0.014633911,0.25156263,-0.44746658,0.00052581355,-0.11479215,0.12597957
ITGA3,-1.1573455,-0.77318716,-0.2745075,-0.9309943,-1.1268965,-0.7883106,-0.9087831,-0.57656354,-1.5048274,-1.1303532,-0.96461046,-1.8064322,-1.1895225,-0.8053641,-0.3066844,-0.9631712,-1.1590735,-0.8204875,-0.94096,-0.60874045,-1.5370044,-1.1625302,-0.99678737,-1.8386092
ZFX,-0.39641422,-0.04974731,0.3969692,-0.23013471,-0.1591219,-0.17454965,0.22624274,-0.2758554,-0.3069708,-0.2746992,0.018222965,0.25113097,-0.44860688,-0.10193997,0.34477654,-0.28232735,-0.21131456,-0.22674231,0.17405008,-0.32804805,-0.35916346,-0.32689187,-0.033969693,0.19893831
LAMP2,0.4018382,0.24097607,0.39352748,0.30077365,0.09880968,0.27431032,0.26118332,0.21482974,0.29473948,0.25360373,0.2214667,0.3106921,0.3490157,0.18815356,0.34070498,0.24795115,0.045987174,0.22148782,0.20836082,0.16200724,0.24191698,0.20078123,0.16864419,0.2578696
ASB4,-0.4104263,0.01932665,-0.17303173,0.39827827,-0.03377528,0.24899822,0.23395367,0.020310722,-0.045840852,0.072586656,-0.4658716,0.66925824,-0.33641493,0.093338005,-0.09902038,0.47228962,0.040236074,0.32300958,0.30796504,0.09432208,0.028170504,0.14659801,-0.39186025,0.74326956
GDE1,-0.3662068,-0.28340542,-0.23079954,-0.42158744,-0.1727173,-0.19588165,0.115986474,-0.39462924,-0.1789228,-0.29096055,-0.14581707,-0.44004774,-0.33043602,-0.24763465,-0.19502877,-0.38581666,-0.13694653,-0.16011088,0.15175726,-0.35885847,-0.14315203,-0.25518978,-0.1100463,-0.40427697
REX1BD,-0.5800619,-0.49408123,-0.3243309,0.08166018,0.1508052,-0.1076242,-0.25273445,0.10761183,-0.6386842,-0.29576182,-0.46517572,-0.2737666,-0.54568344,-0.45970273,-0.2899524,0.11603867,0.1851837,-0.07324571,-0.21835595,0.14199032,-0.60430574,-0.26138332,-0.43079722,-0.23938811
OSBPL7,-0.7071965,-0.6330254,-0.34092596,-0.703537,-0.83382475,0.42154992,-0.43121207,0.34915084,-1.1126589,-0.3317053,-0.9894306,-0.38808578,-0.78877085,-0.7145998,-0.42250034,-0.78511137,-0.91539913,0.33997554,-0.51278645,0.26757646,-1.1942332,-0.41327968,-1.071005,-0.46966016
TMEM98,-0.35950994,-0.28367355,-0.3614447,-0.3558392,-0.210016,-0.11151286,-0.7182371,-0.042939506,-0.34972155,-0.22205473,-0.41923326,-0.29533496,-0.38540277,-0.30956638,-0.38733754,-0.38173202,-0.23590882,-0.1374057,-0.74412996,-0.06883233,-0.37561437,-0.24794756,-0.4451261,-0.3212278
TMEM132A,0.014560086,-0.02641337,-0.027461687,-0.5963874,-0.7068048,0.38432136,0.16181096,0.37983054,-0.90985775,-0.622594,-0.879686,-1.1771996,0.06445766,0.023484208,0.02243589,-0.54648983,-0.65690726,0.43421894,0.21170855,0.42972812,-0.8599602,-0.57269645,-0.82978845,-1.127302
AP2B1,-0.6049461,0.07170744,0.10639092,-0.5593025,-0.35473132,-0.13351375,-0.2379414,-0.20162919,-0.49508765,-0.37676975,-0.05077578,-0.42608234,-0.66400206,0.012651473,0.047334954,-0.6183585,-0.4137873,-0.19256972,-0.29699737,-0.26068515,-0.5541436,-0.4358257,-0.10983175,-0.4851383
ZNF263,-0.49642184,-0.12059219,-0.10266351,-0.1290189,0.018721007,-0.15110306,0.2815318,-0.35156688,-0.08433897,-0.369386,-0.29007643,-0.28230187,-0.46935338,-0.09352371,-0.07559503,-0.10195042,0.045789488,-0.12403458,0.30860028,-0.32449841,-0.05727049,-0.34231752,-0.26300797,-0.2552334
CX3CL1,0.3039117,-0.58838606,-0.27452117,-0.3191881,-0.3213325,-0.053176776,-0.15877415,0.071449995,-0.13084668,-0.6010682,-1.0324059,-0.72973895,0.3439918,-0.548306,-0.23444107,-0.279108,-0.2812524,-0.013096683,-0.11869406,0.11153009,-0.09076659,-0.5609881,-0.9923258,-0.6896589
SPATA20,-0.14658976,-0.17199615,-0.27693573,-0.22182494,-0.27571884,0.14039448,0.08493973,0.010460523,-0.68941414,-0.38930842,-0.13985112,-0.17009184,-0.15513523,-0.18054162,-0.2854812,-0.23037042,-0.28426433,0.131849,0.07639425,0.0019150442,-0.6979596,-0.3978539,-0.1483966,-0.17863731
TNFRSF12A,-0.33212137,-0.30533138,-0.35133487,-0.03420298,-0.13005659,0.454299,0.414483,-0.030258795,-0.42578843,-0.20849335,-0.16106693,-0.3068926,-0.6021704,-0.57538044,-0.6213839,-0.30425203,-0.40010563,0.18424997,0.14443398,-0.30030784,-0.6958375,-0.4785424,-0.43111598,-0.5769416
MAP3K9,0.048051182,0.11661975,0.26939723,-0.2187062,0.12650444,0.54459006,0.6222439,-0.12636071,-0.07753765,-0.41014206,0.08157768,-0.19824998,0.04509574,0.113664314,0.2664418,-0.22166164,0.123549,0.5416346,0.61928844,-0.12931615,-0.080493085,-0.4130975,0.078622244,-0.20120542
RALA,-0.12598032,-0.32886013,-0.1409263,-0.3671064,-0.28080213,-0.29021418,-0.52006364,-0.24724159,0.09768592,-0.4193091,-0.017056445,-0.48006213,-0.18710446,-0.38998428,-0.20205045,-0.42823055,-0.34192628,-0.35133833,-0.5811878,-0.30836573,0.036561776,-0.48043326,-0.07818059,-0.5411863
BAIAP2L1,-0.04036247,0.29317296,0.18870199,0.17193303,0.22477135,0.50672764,0.7244977,0.025659729,-0.20418449,0.09317175,0.1790634,0.1064966,-0.13274166,0.20079377,0.096322805,0.07955384,0.13239217,0.41434845,0.63211846,-0.06671946,-0.29656368,0.0007925704,0.08668421,0.01411742
KDM7A,0.017936658,0.15137437,-0.031427268,0.17015217,0.021296576,-0.30336636,-0.049923144,0.036811184,0.28917137,-0.3519275,-0.0057835453,0.2656405,-0.009863997,0.12357371,-0.05922792,0.14235152,-0.0065040793,-0.331167,-0.0777238,0.009010529,0.26137072,-0.37972814,-0.0335842,0.23783985
ETV1,-0.017673746,0.2297441,-0.104833044,-0.4540726,-0.6893295,-0.2128392,0.23202555,-0.0011191159,-0.2753811,-0.5949676,-0.14202058,-0.59127116,-0.03497728,0.21244058,-0.12213658,-0.47137612,-0.70663303,-0.23014274,0.21472201,-0.01842265,-0.2926846,-0.61227113,-0.15932411,-0.6085747
ALDH3B1,-0.39768746,-0.6703585,-0.54020476,-0.7605282,-0.5147788,-0.5042561,-1.0357523,-0.27344283,-0.6042449,-0.90460384,-0.8454762,-1.1648775,-0.3883112,-0.66098225,-0.53082854,-0.751152,-0.50540257,-0.49487987,-1.026376,-0.26406658,-0.59486866,-0.8952276,-0.8361,-1.1555012
TTC22,-0.2487453,-0.06031625,-0.2008691,-0.23440662,-0.075899474,0.3523806,-0.19054127,-0.057553645,-0.26642203,-0.09218053,-0.32438877,-0.16018733,-0.24551168,-0.057082627,-0.19763547,-0.231173,-0.072665855,0.35561422,-0.18730764,-0.054320022,-0.26318842,-0.08894691,-0.32115516,-0.1569537
PHTF2,-0.73014605,-0.8688356,-0.27453798,-1.1405214,-0.87452465,-1.1486018,-0.64739156,-0.6583894,-0.8464695,-0.8277943,-0.88863,-1.1910652,-0.72606987,-0.86475945,-0.27046177,-1.1364452,-0.87044847,-1.1445255,-0.6433154,-0.6543132,-0.84239334,-0.82371813,-0.8845538,-1.186989
FARP2,-0.18303776,0.079264596,0.17254576,-0.266164,-0.034623113,-0.10043633,0.2567444,-0.24256566,-0.32222283,-0.73060644,-0.03855356,0.10718316,-0.1407219,0.12158045,0.21486162,-0.22384815,0.0076927394,-0.058120478,0.29906026,-0.2002498,-0.279907,-0.6882906,0.0037622936,0.14949901
GGCT,-0.15962228,-0.04983181,-0.37804744,-0.13504402,-0.38678962,-0.16353677,-0.39349976,-0.34793282,-0.03748945,-0.03217537,-0.14190046,-0.4045871,-0.2253304,-0.11553992,-0.44375557,-0.20075214,-0.45249772,-0.22924489,-0.4592079,-0.41364092,-0.10319757,-0.097883485,-0.20760858,-0.4702952
DBF4,0.4650872,-0.20601092,0.27727544,-0.17746067,-0.20157158,0.30633745,0.4469157,-0.06392248,0.9542139,-0.5816476,-0.12281696,-0.07172524,0.4221433,-0.24895482,0.23433155,-0.22040457,-0.24451548,0.26339355,0.4039718,-0.106866375,0.91127,-0.62459147,-0.16576084,-0.11466913
TBXA2R,-0.35490793,-0.18339606,0.056260794,-0.054179855,-0.52858704,-0.10722525,0.0933509,-0.34524724,-0.52895784,-0.13049288,0.43366218,-0.5281095,-0.3637402,-0.19222835,0.04742851,-0.06301214,-0.5374193,-0.11605753,0.08451862,-0.3540795,-0.5377901,-0.13932517,0.4248299,-0.53694177
IFRD1,0.033445764,-0.4304206,0.107938096,-0.8109982,-0.4515875,-0.5543458,-0.4456037,-0.7555195,-0.27142355,-0.50663054,-0.2971397,-0.80024296,0.07050677,-0.3933596,0.1449991,-0.7739372,-0.4145265,-0.5172848,-0.4085427,-0.71845853,-0.23436254,-0.46956953,-0.2600787,-0.763182
COX10,-0.48357803,0.13631545,0.057863228,-0.34106642,-0.42201972,0.004495606,-0.13442372,-0.106354035,-0.051256444,-0.12717158,0.13206793,-0.5037675,-0.47588786,0.14400561,0.0655534,-0.33337626,-0.41432956,0.012185773,-0.12673356,-0.09866387,-0.043566275,-0.11948141,0.1397581,-0.49607733
GTF2IRD1,-0.85633844,-0.49011242,-0.29945114,-0.6891326,-0.7931947,-0.5893469,-0.32676113,-0.921847,-0.454543,-0.13554788,-0.87593687,-1.1323652,-0.84870535,-0.48247936,-0.29181808,-0.6814995,-0.7855616,-0.5817138,-0.31912807,-0.9142139,-0.44690993,-0.1279148,-0.8683038,-1.1247321
PAF1,-0.16436727,-0.24794507,-0.011362628,-0.31201613,-0.2423179,-0.012832585,0.18080986,-0.14775035,-0.24265137,-0.20390642,0.00062850065,-0.2752338,-0.083784245,-0.16736203,0.0692204,-0.2314331,-0.16173488,0.06775045,0.2613929,-0.06716732,-0.16206834,-0.12332339,0.08121153,-0.19465077
VPS41,0.09605748,0.01159447,0.13019574,-0.118654676,0.13733473,-0.32227063,-0.23895077,0.005645004,-0.040305328,-0.29613867,-0.26411745,0.028671315,0.07922234,-0.0052406797,0.113360584,-0.13548982,0.12049958,-0.33910578,-0.2557859,-0.011190145,-0.057140477,-0.31297383,-0.2809526,0.011836166
ARHGAP44,-0.3718979,-0.25570512,-0.15013912,0.53041744,-0.39610305,-0.1539003,0.2059755,-0.24372068,-0.734837,-0.49999723,-0.041018248,-0.46744925,-0.32418692,-0.20799415,-0.10242815,0.5781284,-0.34839207,-0.106189325,0.2536865,-0.19600971,-0.68712604,-0.45228624,0.0066927224,-0.4197383
ELAC2,0.27762318,0.033709757,0.27212897,-0.17614287,-0.15773734,0.21229856,0.48150772,0.13536961,-0.4673526,-0.4222358,0.119419776,-0.034828823,0.236539,-0.007374406,0.2310448,-0.21722704,-0.19882151,0.1712144,0.44042355,0.09428545,-0.50843674,-0.46331996,0.07833561,-0.07591298
SCIN,-0.3741408,-0.3324838,0.28617984,0.34160322,-0.50731826,-0.7056399,0.49318635,-0.5563686,0.114612564,0.17773129,0.28123304,-0.4338264,-0.43741173,-0.39575472,0.22290891,0.2783323,-0.5705892,-0.7689108,0.42991543,-0.6196395,0.05134163,0.11446036,0.21796212,-0.4970973
ARSD,0.20603442,0.2630643,0.48587826,0.20344591,-0.030061502,0.080072105,0.089003496,0.108532116,0.011982198,0.20315742,0.18320759,0.1786326,0.29697424,0.3540041,0.5768181,0.29438573,0.060878325,0.17101192,0.17994332,0.19947195,0.10292202,0.29409724,0.27414742,0.26957244
PNPLA4,0.45850885,0.24175157,0.34198794,0.5019511,-0.026198883,0.15850912,0.32540816,0.61314434,0.55754614,0.5916384,0.30608848,0.4753415,0.5117908,0.2950335,0.39526987,0.55523306,0.027083065,0.21179107,0.37869012,0.6664263,0.6108281,0.64492035,0.3593704,0.52862346
CDKL3,0.19751146,0.35248202,-0.37729868,-0.5172107,-0.33401334,0.04617166,-0.39294213,-0.17772968,-0.20039484,0.33316642,0.05556424,0.16576332,0.28428826,0.4392588,-0.2905219,-0.43043393,-0.24723655,0.13294844,-0.30616534,-0.090952896,-0.11361805,0.4199432,0.14234102,0.2525401
UPP2,-0.12790926,1.20016,0.03967049,0.47807306,0.073081456,0.6918368,-0.44400755,0.15774737,0.76135176,1.1149149,0.22304872,0.76602906,0.10819228,1.4362615,0.27577204,0.7141746,0.309183,0.92793834,-0.20790601,0.3938489,0.99745333,1.3510164,0.45915025,1.0021306
MARK4,-0.5290476,0.08424687,-0.3376504,-0.48412287,-0.3462714,0.09990071,-0.07066708,-0.28817618,-0.7686014,-0.42120972,-0.51260686,-0.6819032,-0.48640206,0.12689242,-0.29500484,-0.44147733,-0.30362585,0.14254627,-0.028021526,-0.24553062,-0.72595584,-0.37856418,-0.46996132,-0.6392576
PROM1,0.33734682,0.32103568,0.11800589,0.5735509,0.050103627,-0.276569,-0.23851565,0.4608169,0.1828921,-0.52407,-0.48525262,-0.37581706,0.22935534,0.2130442,0.010014392,0.4655594,-0.057887867,-0.3845605,-0.34650713,0.3528254,0.074900605,-0.63206154,-0.59324414,-0.48380855
CCDC124,-0.46282807,-0.24298383,-0.25567952,-0.08116402,-0.13172998,0.09233393,0.074397,-0.1047409,-0.213222,-0.0838135,-0.12536927,-0.29514334,-0.41367364,-0.19382942,-0.2065251,-0.032009598,-0.08257556,0.14148834,0.12355141,-0.055586483,-0.16406758,-0.034659084,-0.07621485,-0.24598892
PAFAH1B1,-0.46775225,-0.097110294,-0.057726018,-0.5902314,-0.5558078,-0.11578102,-0.3708816,-0.3564196,-0.49038854,-0.55013657,-0.3578995,-0.28986827,-0.43899778,-0.06835582,-0.028971544,-0.56147695,-0.52705336,-0.087026544,-0.3421271,-0.32766512,-0.46163407,-0.5213821,-0.329145,-0.2611138
GAS7,-2.1662478,-1.0298766,-1.6908252,-1.0325135,-1.0966161,-2.1716502,-2.2016485,-0.47608662,-2.0352395,-1.389326,-1.2919735,-1.4224355,-2.2095413,-1.0731701,-1.7341187,-1.075807,-1.1399096,-2.2149436,-2.244942,-0.5193801,-2.078533,-1.4326195,-1.335267,-1.465729
TRAPPC6A,0.29561114,-0.10747179,0.30801234,0.7901919,0.7198163,0.35338023,0.58595663,0.6095624,0.27106094,0.41560757,0.3077168,0.49931064,0.28087094,-0.122212,0.29327214,0.77545166,0.7050761,0.33864003,0.5712164,0.59482217,0.25632074,0.40086737,0.2929766,0.48457044
MATK,-0.22298066,-0.40785575,-0.0434059,0.14861476,0.38763243,-0.2444751,-0.013285301,-0.059279647,0.80233836,0.07777883,-0.031991173,-0.31597966,-0.29628423,-0.48115933,-0.11670947,0.0753112,0.31432885,-0.31777865,-0.08658887,-0.13258322,0.7290348,0.0044752657,-0.105294734,-0.38928324
ST7L,-0.28327012,0.24052833,0.14617796,-0.24713515,-0.49744523,0.18008256,-0.20203814,-0.020792518,0.047782585,-0.11882736,-0.23592041,-0.18161926,-0.22612058,0.29767787,0.2033275,-0.1899856,-0.4402957,0.2372321,-0.1448886,0.036357027,0.10493213,-0.061677814,-0.17877087,-0.12446971
RPUSD1,-0.77787286,-0.2104891,-0.6300688,-0.10408481,0.008563032,0.28327987,0.6853173,0.08056694,-0.41013366,-0.22995053,-0.3070921,-0.49904096,-0.7336347,-0.16625093,-0.5858306,-0.05984665,0.05280119,0.32751802,0.7295554,0.12480511,-0.3658955,-0.18571237,-0.26285395,-0.4548028
RHBDF1,-0.67026013,-0.20398572,0.08011817,-0.5370278,-0.526293,0.06660785,0.33415228,0.18830366,-1.1327337,-0.5764706,-0.40589726,-0.6391156,-0.7331473,-0.26687294,0.017230958,-0.59991497,-0.5891802,0.0037206337,0.27126506,0.12541646,-1.1956209,-0.6393578,-0.46878448,-0.70200276
LUC7L,-0.49323025,-0.5891493,-0.25967854,-0.8317111,-0.30208048,-0.0622862,-0.08921922,-0.16152863,-1.0013777,-0.19296335,-0.113747194,-0.1665798,-0.46644136,-0.5623604,-0.23288965,-0.8049222,-0.2752916,-0.0354973,-0.062430322,-0.13473973,-0.9745888,-0.16617444,-0.0869583,-0.1397909
BAIAP3,0.35422572,0.5239477,0.82709825,0.44622055,0.91547257,0.29385456,-0.54421693,-0.041408565,-0.38701952,1.1460687,-0.12182635,0.8598127,0.33330774,0.5030297,0.80618024,0.42530257,0.89455456,0.27293658,-0.56513494,-0.06232655,-0.4079375,1.1251507,-0.14274433,0.83889467
TSR3,-0.37280822,-0.25335816,-0.119127415,-0.15864447,-0.08009329,0.20846222,0.37812397,0.061243836,-0.30391067,0.044515386,-0.03289139,-0.40404612,-0.3548489,-0.23539883,-0.101168096,-0.14068514,-0.062133964,0.22642155,0.3960833,0.07920316,-0.28595135,0.06247471,-0.014932066,-0.3860868
PIGQ,-0.3675906,-0.6895827,-0.3689217,-0.1212713,0.3288939,-0.23820847,-0.084453896,0.00887657,-0.5251153,-0.65903336,-0.7328693,-0.71136385,-0.34680513,-0.6687972,-0.34813622,-0.10048581,0.34967938,-0.21742299,-0.06366841,0.029662056,-0.5043298,-0.63824785,-0.7120838,-0.69057834
CRAMP1,-0.66878635,-0.6234432,-0.30813986,-0.7222635,-0.46530476,-0.26139915,0.416696,0.42607114,-0.7752338,-1.0179099,-0.26447776,-0.22276898,-0.6683564,-0.62301326,-0.3077099,-0.7218336,-0.4648748,-0.2609692,0.41712597,0.4265011,-0.7748039,-1.0174799,-0.2640478,-0.22233903
TEAD3,-1.0248728,-0.8775307,-0.51779336,-0.6915357,-0.6116223,-0.8045529,-0.39125237,-0.24253444,-1.1141106,-0.7523449,-0.6382153,-0.5998268,-1.013566,-0.8662239,-0.50648654,-0.6802289,-0.60031545,-0.7932461,-0.37994555,-0.23122764,-1.1028038,-0.7410381,-0.6269085,-0.58852
SELE,0.16199362,-0.1529075,-0.17682414,-0.22141105,0.10281551,-0.278563,-0.4340022,-0.22248577,0.087867744,-0.10305708,-0.16969833,0.31714788,0.22534618,-0.08955496,-0.11347159,-0.1580585,0.16616806,-0.21521044,-0.37064964,-0.15913323,0.15122029,-0.03970453,-0.10634578,0.38050044
DNAJC11,-0.36769053,0.040501248,0.0535533,-0.20725743,-0.1511941,0.11397205,0.20722114,-0.1048961,-0.4028411,-0.21197146,-0.1510831,-0.24508446,-0.3001127,0.10807909,0.12113114,-0.1396796,-0.08361626,0.18154989,0.274799,-0.03731826,-0.33526325,-0.14439362,-0.08350526,-0.17750663
FMO3,0.60937697,0.5934383,0.62574154,0.90767413,0.47343722,0.2972884,-0.045235377,0.8412351,0.5848049,0.6615193,0.32957542,1.0139209,0.59707916,0.5811405,0.61344373,0.8953763,0.4611394,0.28499058,-0.057533186,0.8289373,0.5725071,0.6492215,0.3172776,1.0016232
MYLIP,-0.7509316,-0.4503815,-0.55956936,-0.42799312,-0.58121544,-0.8335717,-0.041893095,-0.3986066,-0.40398693,-0.64402395,-0.15548486,-0.4506592,-0.7105602,-0.4100101,-0.51919794,-0.38762173,-0.5408441,-0.79320025,-0.0015217066,-0.3582352,-0.36361554,-0.6036526,-0.11511347,-0.4102878
JARID2,-0.3682802,-0.53660226,-0.394656,-0.64861596,-0.5930343,-0.661812,-0.52129185,-0.24391505,-0.5548932,-0.81906784,-0.67509866,-0.30179107,-0.31313282,-0.48145488,-0.33950862,-0.59346855,-0.5378869,-0.6066646,-0.46614447,-0.18876767,-0.49974582,-0.7639204,-0.61995125,-0.24664369
CDKL5,-0.20970109,-0.25888476,-0.15328605,-0.250636,-0.070161976,-0.9803077,-0.38464227,-0.22132197,-0.20661084,-0.6449053,-0.3181241,-0.2885571,-0.26753864,-0.3167223,-0.21112362,-0.30847356,-0.12799953,-1.0381453,-0.44247982,-0.27915952,-0.2644484,-0.7027429,-0.37596163,-0.34639466
CDK11A,-0.44015625,-0.52432823,-0.261543,-0.40480384,-0.5209347,-0.22703667,0.42648277,-0.41292158,-0.58727485,-0.12481338,-0.30762228,-0.8045749,-0.54451674,-0.62868875,-0.3659035,-0.50916433,-0.6252952,-0.33139718,0.32212228,-0.51728207,-0.6916354,-0.22917388,-0.41198277,-0.9089354
NADK,-0.28441444,-0.043484837,0.055493154,-0.08045295,0.13441764,0.17981629,0.4675123,-0.09633624,-0.044094168,-0.08218375,0.03209778,-0.16005787,-0.25288892,-0.011959303,0.08701868,-0.048927415,0.16594318,0.21134183,0.49903783,-0.06481071,-0.012568634,-0.050658215,0.06362331,-0.12853234
DLEC1,0.053596985,0.09635864,-0.33963376,0.089048706,0.12541968,0.62251043,0.12981312,-0.17152344,0.19013797,0.088446066,-0.3102159,0.19254094,0.20955116,0.2523128,-0.1836796,0.24500287,0.28137386,0.7784646,0.2857673,-0.01556927,0.34609213,0.24440023,-0.15426172,0.34849513
CYTH3,-1.2977288,-0.5735994,-0.13083808,-0.7864211,-0.3858756,-0.7390602,-0.7275787,-0.14676942,-1.4344476,-1.0833963,-0.6906509,-0.94315094,-1.3949335,-0.67080414,-0.22804281,-0.88362586,-0.48308033,-0.83626497,-0.82478344,-0.24397415,-1.5316523,-1.180601,-0.7878556,-1.0403557
SYPL1,0.18603528,0.05904114,-0.019814245,-0.02455587,-0.19900471,-0.09262231,-0.12877491,-0.12640357,0.16152987,0.12381281,0.15365945,0.017182652,0.042662904,-0.08433123,-0.16318661,-0.16792825,-0.34237707,-0.23599468,-0.2721473,-0.26977593,0.018157497,-0.019559562,0.010287076,-0.12618972
CYB561,0.020203566,-0.23609698,-0.079904206,-0.21545814,0.13348071,-0.0145318825,-0.13478497,0.07662272,-0.35319826,-0.06090519,-0.046484154,-0.1636391,0.04832973,-0.20797081,-0.05177804,-0.18733197,0.16160688,0.013594281,-0.1066588,0.10474888,-0.3250721,-0.032779023,-0.01835799,-0.13551293
SPAG9,-0.20062886,-0.21980387,0.35841584,-0.14925712,-0.22640796,-0.40687558,0.0895861,-0.15969229,-0.20363313,-0.34340385,0.045030396,0.018601026,-0.16485488,-0.18402989,0.3941898,-0.113483146,-0.19063398,-0.37110162,0.12536007,-0.12391831,-0.16785915,-0.30762988,0.08080437,0.054375
CELSR3,-0.74460757,-0.5412008,-0.5068282,-1.0851927,-0.85278034,-0.5936438,0.92139244,-0.63489115,-1.4110824,-0.88436174,-1.1935745,-0.55997556,-0.76247305,-0.5590663,-0.52469367,-1.1030582,-0.8706458,-0.61150926,0.90352696,-0.65275663,-1.4289479,-0.9022272,-1.2114401,-0.57784104
AASS,0.043676198,0.20872913,0.48826766,0.21193245,-0.11473108,-0.12556963,0.40711486,0.12473349,-0.22159609,-0.24163921,0.5423269,0.16180693,0.14136702,0.30641997,0.5859585,0.30962327,-0.01704026,-0.027878806,0.5048057,0.22242431,-0.12390527,-0.14394839,0.64001775,0.25949776
PLEKHG6,-0.1807637,0.9736149,-0.07000287,0.33652228,0.742237,0.4483036,0.33197412,0.15570024,0.4185728,0.31061822,0.07837738,0.2875559,-0.0635185,1.0908601,0.047242336,0.45376748,0.85948217,0.56554884,0.44921932,0.27294543,0.53581804,0.42786342,0.1956226,0.4048011
SS18L2,0.3027724,0.2600714,0.1466321,0.41999632,0.13252917,0.028914198,-0.36684304,0.17845774,0.43074453,0.011742291,0.07617865,0.14965932,0.277905,0.23520397,0.121764675,0.3951289,0.10766174,0.00404677,-0.39171046,0.1535903,0.4058771,-0.013125137,0.051311217,0.12479189
MPND,0.16301146,0.4803797,0.21538141,0.5784281,0.4744263,0.6682966,0.5953957,0.5685543,-0.019017974,0.576294,0.32554993,0.43915382,0.2589224,0.5762906,0.31129235,0.674339,0.57033724,0.7642075,0.6913066,0.6644652,0.07689295,0.6722049,0.42146087,0.53506476
MGST1,0.7508969,0.5013516,0.5036553,0.47808063,0.4584426,0.65019906,0.59370553,0.2948488,0.98642254,0.8198293,0.55075175,0.52111256,0.643812,0.39426675,0.39657047,0.3709958,0.35135776,0.5431142,0.4866207,0.18776396,0.87933767,0.7127444,0.4436669,0.41402772
CRY1,-0.13305332,-0.3252423,0.003831445,-0.39938906,-0.01015627,0.12777223,0.2894638,-0.15600841,0.06548589,0.042586375,-0.09609597,-0.5445369,-0.112326466,-0.30451545,0.024558295,-0.3786622,0.01057058,0.14849907,0.31019065,-0.13528156,0.08621274,0.06331322,-0.07536912,-0.52381
