,control0,perturbed0
MTND2P40,-0.0013487999,0.044505455
RRM2P2,0.008457013,0.0067582754
EIF2S2P3,-0.05197374,-0.06502418
GPS2P1,-0.018557196,-0.02305054
RPL21P133,0.0006648325,0.012968179
KLF2P4,-0.01756036,0.002360288
NPAP1P4,-0.00045988415,-0.007255847
NPM1P40,0.0027772817,-0.010485444
ARF4P2,-0.012492443,0.00031144917
ZNF863P,-0.0005441972,0.019524848
HNRNPA1P54,-0.061330847,-0.115107
VN2R9P,0.0,0.032779153
MED28P7,-0.005474614,-8.383533e-05
RPL13AP5,-0.10881572,-0.04931862
ASNSP3,0.008252621,0.13429849
YWHAQP5,0.06344776,0.061657485
HNRNPA3P5,-0.0019001245,0.044298526
TCF3P1,0.010921199,0.0069758343
HNRNPA1P73,0.006013043,0.0049994304
RAD23BP1,0.0062426557,0.010132042
SNRPGP14,0.028196093,0.024537379
PRPF38AP2,-0.000497951,0.02508731
MTATP6P4,0.0,-0.0011854589
S100A11P2,-0.00058693375,0.0006355381
RPS27AP14,0.0,0.16564119
MED15P5,-0.00054291793,0.0038221262
LYPLA2P3,0.0,0.0013232285
EEF1DP8,-0.001757845,0.0064334106
EIF4A1P6,0.00075239234,0.000814531
ZNF853,0.31117782,0.27217108
SOCS5P1,0.0,-0.0024722256
KRTAP19-11P,0.0,-0.001414948
BAK1P2,0.0,0.002129775
XKRYP3,0.0,-0.0020618294
MTND5P17,0.0,0.0012637705
IFNA4,0.0,0.114422455
LAMTOR5P1,-0.0032410068,-0.012652684
KRT18P5,0.016565744,0.053231906
RPL23AP24,0.010672741,-0.0039754286
DSTNP5,-0.009604053,0.0022215592
HMGA1P1,0.0057902555,0.03134446
BZW1P1,0.0012429584,0.02643124
MTCO2P21,-0.00061096455,0.0055151843
NDUFA4P2,0.0,0.010487474
HNRNPA1P47,-0.008288499,-0.010458304
EIF1AXP1,0.20468698,0.070008695
ARHGEF38,0.085001566,0.1404269
CNOT4P1,0.0,0.023254428
RBMY2QP,-0.00058388,0.006192797
RPL31P63,-0.016220069,-0.027068477
UQCRC2P1,0.004368744,0.04838828
GAGE12B,-0.0004831265,-0.0011448782
CLIC4P1,-0.01192213,-0.011523958
YRDCP2,0.008327138,0.08919497
CTAGE9,-0.0039772233,-0.0072968667
COX7A2P2,0.015106598,0.02834552
RPL21P23,-0.0010200468,0.002934198
RPS15AP27,0.0,0.0012107333
SDR42E1P5,-0.0009547646,0.00024146953
TSPY15P,0.0,-0.0072010313
OR2AI1P,0.0,0.0004934832
BCRP8,-0.018503297,-0.015512165
SPA17P1,0.052237738,0.04477013
RPL24P8,-0.01065845,-0.0148909185
SDAD1P4,0.0,-0.0026459305
RPS3AP12,0.026446505,0.030364864
RPL7AP15,0.009557557,0.023244713
SNX25P1,-0.095798895,-0.0969887
GAPDHP2,-0.010743873,-0.013557476
BTF3P8,-0.0030458355,0.008518227
ANKRD20A7P,0.05338928,0.074275345
ARL5AP2,0.0,0.00035904092
RAB28P2,0.0,0.0037742567
YME1L1P1,0.0,0.007238899
RAP1BP1,-0.0016872544,0.009441429
RPL39P29,0.017211948,0.023914738
RPS20P24,-0.01281694,0.015572672
RPL23AP23,-0.00085227285,0.06454177
DDX11L5,-0.007021082,-0.019005464
TMSB4XP1,-0.009646672,0.023004573
SETD6P1,-0.0015141902,0.013433503
MTATP6P26,0.0,0.07091885
RPS20P5,-0.0007363331,0.06563695
ASS1P7,-0.0021614924,0.10652043
TIMM9P1,0.0,0.006001122
DNAJA1P2,-0.005885755,0.019502027
CEACAMP8,0.0,-0.00062823354
PTGES3P4,-0.0034741634,-0.0026213871
HNRNPA1P70,-0.0015397589,0.120385505
NF1P8,0.0,0.0029083074
SULT1D1P,0.0037944135,0.0011570994
OR52N3P,0.0,0.0008577075
GGT8P,-0.06879882,-0.040879548
FABP5P1,0.004746387,0.019547949
GAPDHP51,-0.0046537714,0.043137953
C3orf84,-0.00045799688,0.018935012
OR10G9,-0.0006760565,0.007259584
BLOC1S2P1,-0.00047213375,-0.0011349078
NDUFA5P8,-0.00063059514,0.0006523909
RPL12P12,0.0012460101,0.0006638794
GAPDHP21,0.0041709086,0.0015902393
YBX1P9,0.0,0.032828525
PTMAP6,0.0,0.04806206
ZNRF2P1,-0.2071616,-0.13231933
HIGD1AP15,-0.0005155476,-0.00040101
KRT18P52,-0.028247781,-0.030953443
LAPTM4BP1,0.0,-0.0014104014
RPL21P33,-0.003077851,-0.0014456116
RPSAP7,-0.004407387,-0.0028793528
CASP3P1,0.0,-0.0013531859
USP17L8,0.0,-0.00076854834
DPH3P2,-0.00064856693,0.01587597
RPL34P1,0.018147437,0.016997065
FUCA1P1,0.0,0.00019553154
MTCO1P48,0.0,0.0017539238
EIF3IP1,0.013503307,0.01758496
NANOGP4,-0.012742964,-0.020107007
RPL5P2,-0.0009131971,0.015962813
COX5BP6,-0.003297568,-0.0025769093
PCNPP4,-0.0004957058,0.015903583
GYG1P2,0.0,0.048838202
FABP5P15,0.0,0.09340342
RPL21P111,0.0032229195,-0.004463572
TAAR9,0.0,0.074881084
CYP2F2P,-0.0155774085,-0.009253751
PIEZO1P2,0.0,-0.0024587198
MTND2P11,-0.00048778486,-0.013629527
MRPS6P2,0.0,0.018710308
DDX10P1,-0.030200979,-0.033535205
C4orf51,0.007665883,0.028791238
HSPE1P16,-0.0012179692,0.019416785
DNAJC19P1,0.0,0.039616365
HIGD1AP2,-0.00053705566,-0.0024259207
MCFD2P1,-0.0020471667,0.0008337849
SLC25A15P2,0.0,0.0
RPL12P27,0.021204565,0.014839462
RPS7P15,0.0,0.04413936
B3GNT9,-0.3193457,-0.33817345
NME1P1,0.0,0.0012795889
CYP46A4P,0.0,0.0017277704
VN1R66P,0.0,-0.0019593313
CDKN2AIPNL,-0.08390174,-0.12898964
SNAI1P1,0.0,-0.001829262
DLGAP5P1,0.0,0.0006171544
RPL7P34,-0.004301119,0.0006863945
IMPDH1P4,0.0,-0.00075793016
RBM17P3,-0.000470742,-0.001566591
SETP4,0.015457607,0.015366422
RPL23AP22,-0.00058674224,0.00042731297
OR13K1P,0.01342125,0.009899464
RPS3AP39,-0.0022062352,0.035505526
TRDD2,0.0,0.10199528
BMS1P10,-0.3239137,-0.4933018
BTF3P15,0.0,-0.002515234
MBD3L5,0.0,0.011614727
PGAM3P,0.0,0.0007950547
MTND2P8,-0.0009903352,0.0020422204
FTH1P11,-0.063825056,-0.0811141
RBMY2TP,0.008973163,0.0036626146
OR51R1P,-0.0035150414,-0.00024740375
RSL24D1P8,-0.0012092453,-0.01114047
GTF3AP1,0.0,0.0016701104
RLIMP2,-0.006479901,0.016156914
CKMT1B,-0.16235715,-0.17574853
EIF4BP9,-0.0067885257,0.036489792
SMG1P1,-0.0019523081,-0.20796949
MTCO1P19,-0.0041096825,0.0021849303
OFD1P11Y,-0.00096803677,0.00023284921
HIGD1AP8,0.009297489,0.029752914
HSPE1P22,-0.0072999257,0.11712126
SRRM1P3,-0.0034825325,-0.0023752542
MTND2P6,0.0,0.0005536002
RPL12P39,0.0136212455,0.018015955
RPL7L1P10,-0.019279135,-0.016764285
RNF223,-0.12961552,-0.13603571
CDC42P6,-0.0056550354,-0.012302717
PATE4,0.0084767975,0.01144255
OR52S1P,0.0,0.079074755
CHCHD4P2,-0.000110679386,-0.00074567064
CBX1P3,-0.00049371115,0.009038236
CNN2P11,-0.000121207115,0.08663643
OR4A47,-0.00012125576,0.05858948
NDUFA9P1,0.0022178066,0.028624898
ART2BP,0.0,0.011284013
PRSS56,-0.0042094593,0.046954155
NRBF2P3,-0.0035483784,0.03443664
XRCC6P1,-0.04002795,-0.039486147
ZIK1P1,-0.028126052,0.041959807
TOMM22P1,-0.0005106952,0.002084555
RPS7P12,-0.007155918,0.086908534
RPSAP11,-0.009375309,0.10400093
ASS1P12,-0.00082752365,0.0015549555
CECR7,-0.02899606,-0.03565107
ZNF737,-0.16404991,-0.20031285
HNRNPA1P57,-0.002849774,-0.001103625
OR13D2P,0.0,0.0025776315
RHEBP3,0.0,0.025325641
CDC27P2,-0.0016951202,-0.0029499137
TAAR4P,0.0,0.015062515
RPL23AP71,0.007879042,0.0088573545
CDK2AP2P2,-0.013336332,0.009788238
TUBB4BP3,0.0,0.033714037
MTCO3P41,0.0,0.0026716408
USP9YP35,-0.0006732363,0.0024535875
TUBB8P10,-0.00014719964,0.028014578
DCLRE1CP1,-0.0016396341,0.0076382207
RPL7P53,-0.0037363558,-0.0037297346
VN1R48P,-0.0035665017,0.01901716
OR2L9P,0.0,-0.0009716552
RPSAP15,-0.01529552,-0.0036931084
PTP4A1P7,0.0,0.06853296
SHISA9,-0.43216455,-0.57102966
OR7E24,0.0022046752,0.037115335
NONOP2,-0.106403984,-0.06959714
MTCO3P17,-0.0021573226,0.11846629
XKRYP6,-0.00070711767,-0.000520188
YWHABP1,-0.00046890342,0.098636515
CDY7P,0.0,0.08985425
PYY2,-0.08523237,-0.06673831
RAC1P4,0.0078086723,0.005233447
HMGN1P32,0.0,0.020808663
HMGB3P12,-0.0004992698,0.064258605
OR4C50P,-0.0015165259,-0.020713067
BTBD7P2,0.0,0.12998205
OR3B1P,-0.00016955352,0.0062567075
GCNT1P5,0.0,0.0112236235
OR9A1P,-0.003036232,-0.0030811958
OXCT2P1,-0.12954389,-0.14773905
MTCO2P19,-0.0019493706,-9.9330675e-05
UQCRHP2,-0.0022870828,0.0045075477
NIFKP9,-0.002323159,-0.0010709843
S100A11P1,-0.0004762057,0.002529514
DUX4L29,0.0,0.033614185
ANKRD26P3,0.0005672181,0.02698443
HMGB3P5,0.0053532305,0.17768799
OR11Q1P,0.0,-0.0019341597
C2orf74,0.20764811,0.14436683
RNASEH2CP1,-0.0009332318,0.002189017
SOCS2P1,0.0,-0.002342515
DNAJC19P7,0.0,0.12879214
RPS15AP38,-0.0008294836,-0.003894739
GAGE12C,0.0,0.0059970273
KRR1P1,0.0056173997,0.012179578
GSTA7P,-0.052411843,-0.092977464
RPL30P4,-0.0037392853,0.12888665
VDAC1P11,-0.0029979432,0.002331121
RPSAP35,0.0,0.0035067294
IFNWP2,-0.0047433292,-0.010032872
IRGM,-0.038832515,-0.023836223
TRIM51EP,0.0038991398,-0.005599134
EEF1A1P28,-0.044300705,-0.045040496
MTCO3P11,0.014465254,0.02134183
MTND1P29,-0.00012120768,0.001748562
RNGTTP1,-0.0011592291,0.00050687895
NPAP1P3,-0.007341176,-0.0032458608
FBP2P1,0.0,0.020095885
ZNF101P1,0.0,5.8808175e-05
UQCRBP1,-0.0044320133,0.0024609794
EEF1A1P30,-0.000106263455,0.08968848
BANF1P3,0.015048585,0.016571498
AMY1A,-0.019942166,0.0137538295
FAM200B,0.1641232,0.22514503
GGTA2P,-0.023966894,-0.0070064534
SPATA31D2P,-0.001568959,0.022874858
RPL18AP16,-0.004064001,-0.00064760144
CICP11,0.0092331385,0.048801932
AMD1P2,-0.00062718085,0.099706605
FAM197Y6,-0.007693203,-0.005290877
HNRNPA1P39,-0.0074346676,0.11406334
FAUP2,0.010856331,0.11619106
RPL21P109,0.005530348,0.05373252
RPS3AP29,-0.0035510487,-0.0076011196
CDY19P,0.0,0.025464507
RPL23AP33,0.0,0.0012917252
PA2G4P1,0.004936043,0.04881303
FAM21FP,-0.1362242,-0.1156285
KRTAP19-9P,0.0,-0.005958602
NFYAP1,-0.0010761437,0.01036603
LINC00674,0.14167958,0.13539152
EEF1A1P31,0.017644845,0.122725256
POU5F1P4,-0.0004571199,0.004510249
AKR1B1P4,-0.00012323486,0.02330204
PPIAP13,-0.008461092,-0.012096516
RPL23AP32,-0.04721052,-0.016628338
TSPY21P,0.0,0.0
MUPP,0.0,0.009470372
MTCO1P18,0.008685553,0.0050079795
SRP68P3,-0.0021454117,-0.0020846168
FTLP19,0.0,0.0020267873
PARP4P1,0.008605948,0.05770927
RPL21P112,0.0060130022,-0.0075140474
RPL31P3,-0.0004937125,0.03182969
CLIC4P3,-0.0044765,-0.0018461696
MTATP6P20,-0.004775178,-0.004051235
PPIL1P1,-0.0005067623,0.10108653
RPL7AP73,-0.002470592,0.0034465357
RPL36AP10,-0.0037131028,-0.0020541414
TMEM161BP1,0.0,-0.000826332
TUBG1P,0.0015956205,0.043911166
MTCO1P12,-0.1065891,-0.06969166
EIF4HP2,-0.020171937,-0.03730221
PTENP1,-0.08848688,-0.07020309
RPL35P1,0.024734136,0.031816583
RCC2P2,0.0,0.087462574
ACTG1P19,0.0026373463,0.006052654
SNRPCP1,-0.0011963822,-0.0045691817
NPAP1P6,-0.0005007665,0.0012815795
COX6CP10,-0.00058234506,0.0011245034
ZDHHC4P1,0.0,0.021178395
OOSP1P1,0.0,0.0
ATP6V0E1P3,-0.001060042,0.039342985
SALL4P2,0.0,0.0010522339
MTND5P22,0.0,-7.6002225e-06
MTND1P30,0.0,0.00027451056
ART2P,-0.0005155477,-0.00015676691
ISCUP1,-0.00048296442,0.014901517
HSPE1P21,-0.0038618126,-0.007928832
XKRYP1,-0.005850632,-0.0046933624
RPLP0P7,-0.0021223037,0.07295976
RBMY2HP,0.0,0.0014049672
RPSAP32,0.0,-0.0038577158
MRPL48P1,-0.0017359841,-0.002449959
NMNAT1P3,0.0,0.0015618062
PPP1R26P1,-0.01839644,-0.021711595
FMO8P,0.0,-9.1192036e-05
OFD1P7Y,-0.002184612,0.0026761333
CEACAMP6,0.0,-0.0037822523
ABCA17P,-0.07734926,-0.07647616
RPL9P7,-0.06343288,-0.07077105
GOLGA2P5,0.038037848,0.116423756
SLC25A24P2,-0.006382093,-0.01985723
SLC9A3P2,-0.0009972275,0.0001116168
USP9YP10,-0.003182304,-0.0037606226
ARPC3P2,-0.0071387123,-0.008953096
MLLT10P1,-0.019869618,-0.012309951
OR7E140P,-0.00013510729,-0.001213441
USP9YP4,-0.029220322,0.004081322
OR7E117P,0.0037817713,0.002160244
RPS2P35,0.004711091,0.0009007994
RPL39P6,-0.00043061795,0.008397667
AHCYP2,-0.0011436153,0.0043665315
RPS27P5,0.0,-0.0019440243
HMGB1P15,-0.0012920146,0.06714434
CLUHP1,0.0,-0.012784762
UBE2V2P3,-0.0010322186,0.00036212162
MGAT2P2,0.0,0.08035587
MPC1L,-0.004704739,0.074646145
TARDBPP2,-0.002168172,-0.0029833494
MKRN4P,-0.0012226353,0.009008118
CRIP1P2,0.0,0.15198931
OR7E7P,0.04070766,0.09249049
TSPY11P,0.0,0.012063547
CCR12P,0.08620681,0.06882699
OR2W3,0.0031511192,0.002462342
GABARAPL3,0.002715061,0.0016731726
MYO5BP2,0.0,-0.009018544
HMGN2P17,0.0054325834,0.004516387
MTND5P20,0.0,0.0038076409
PAGE2B,-0.003927986,0.037907805
IFNWP19,-0.0073654843,-0.0033646012
TBC1D3P1,-0.0028885521,-0.006603321
MRPL50P2,-0.0010132535,0.032644425
SLC35E1P1,-0.08407765,-0.061060563
MTND3P23,0.0,0.002486975
RPL5P22,-0.004818703,-0.00741391
RPL21P6,0.003927052,-0.0068525923
RPL21P106,-0.0078096506,0.012556121
GAPDHP39,-0.00059132325,0.12217506
RPS26P55,-0.0037289797,-0.009328198
RPL6P7,-0.0009090381,0.019793903
RPL27P12,0.0,0.004799829
RPS20P22,-0.047915895,0.051771615
RPL34P31,-0.0032900707,-0.0019575064
MRPS17P3,0.00413006,0.005548734
MEMO1P3,0.0,-0.001299341
RPS4XP23,-0.0011277115,-0.046324562
RPL35AP35,-0.0010936602,0.002525355
RPL31P41,0.0,0.00070320815
RBM43P1,0.0045981253,-0.0013431129
TXNDC5,-0.13021834,-0.08653422
RPSAP4,-0.009280043,-0.010382761
RPL21P10,-0.032573532,-0.044327583
RPS29P2,0.0,0.0010111332
DNM1P48,0.0,-0.0019633884
RNF103,-0.11876217,-0.14354728
RBM14,-0.3390838,-0.4218726
RPS29P26,-0.000769367,0.120744444
HNRNPA1P26,-0.01349249,-0.0018379185
NPM1P29,-0.02431091,0.05676438
RPS17P15,-0.0002369109,0.071310304
RPS26P49,-0.0034772207,0.020705026
ALKBH6,-0.23036076,-0.28091028
ASB14,0.0018780797,0.027038688
PCDHA13,-0.08910634,-0.01315143
CYP4F62P,-0.012207045,0.05670564
TMED10P2,0.03441359,0.03743887
RPL21P71,-0.002253356,0.019137317
RPS27P23,-0.00053899735,0.014161327
OR8F1P,0.0,0.0
GM2AP2,-0.00097439217,0.09450603
KCNMB3P1,-0.022121593,0.003101267
RFKP2,0.0,0.026216982
PABPC1P10,-0.0018562506,0.01390812
RPL7P38,-0.008455586,-0.009997326
KLHL41,-0.04955494,-0.022709444
RPS3AP41,-0.0035763697,0.00020008907
RPS15AP16,-0.0005266407,-0.00039932088
RPS4XP18,0.0065552555,0.0025297091
MARK2P8,-0.00048386815,0.0032251573
RPL9P5,-0.01585678,0.026880331
FLYWCH1P1,0.0030525466,0.070900515
RPL32P34,-0.0029576821,-0.01290724
RPL30P5,0.012064339,0.030054547
RPS23P7,0.009581631,0.019282863
RPS14P8,-0.0021363718,-0.007541381
GOLGA2P2Y,0.0056298394,0.0043261526
HMGN1P20,-0.0012286131,-1.100474e-05
RPL37P2,-0.0058202846,0.0130904345
SETP11,-0.0020862452,0.001534289
IGKV2D-30,0.0,0.00035236983
COX6CP14,0.0,0.0020375813
MTND1P16,0.0,-0.059411623
OR1J4,-0.0015065211,0.043580443
HMGN1P7,-0.0017363535,0.0010179948
RPSAP41,0.0745585,0.026700124
RPL12P20,-0.011288291,-0.011738756
MTND4LP3,-0.0011356036,0.026586391
MEIKIN,0.04121095,0.04095564
MTND1P3,-0.00060964236,0.041412827
MYADML,-0.001608538,0.08039158
GUSBP4,0.14247656,0.1774633
RPL9P31,0.0,0.0008082453
NME1,-0.29606915,-0.3592718
PTGER4P3,0.0,-0.0016887153
RPL17P46,0.0,0.0016799731
RPSAP38,-0.0006056832,-0.0007330392
TNFSF12,-0.24223155,-0.21791342
HNRNPA3P8,0.0037234118,0.002312027
CDRT4,-0.11190642,-0.02869007
APOBEC3G,0.21915312,0.25136584
IMP3P2,-0.012828694,-0.010648799
TLR9,-0.00858785,-0.014520343
WBP1,-0.17790706,-0.13111289
RPLP0P11,-0.0051499656,0.0719146
MRPS17,-0.14999391,-0.19026579
RPL21P39,0.014222892,0.017860351
SUGT1P3,-0.028598106,0.0026397724
KRT8P25,0.00553236,0.060846232
RPS4XP22,-0.027563484,-0.016140155
RNF7P1,-0.0039843726,0.005242985
RPL23AP72,0.010989305,0.013131006
GET4,-0.38862988,-0.47728512
RPL35AP19,0.008675084,0.005366455
GAPDHP27,-0.037033256,-0.028547037
RPS27P25,0.007736702,0.029254077
PARGP1,-0.19676438,-0.33034027
C1orf226,0.24299899,0.14134648
ZNF736P9Y,-0.0133792665,-0.014124452
ADSL,-0.30767745,-0.29973978
RPL39P36,-0.003435865,0.009039727
RPS10P16,-0.004902687,-0.009003149
SNRPGP3,-0.0013946891,0.0021080873
RPL29P22,-0.0030796642,0.103481926
PRDX3P4,0.0,0.004709453
RPSAP34,0.0,0.008310906
OR2A41P,0.0,-0.0018425413
IGKV1D-33,0.0,0.006564899
OR7E53P,0.01211108,0.012605495
OR2A15P,-0.005099842,0.119371295
RPL31P60,0.0,0.004888702
TPT1P11,0.0051306956,0.0046195704
FCF1P3,-0.0013815755,-0.0010710419
YBX1P3,-0.0024623282,-0.0055647027
RPL7P24,0.008874805,0.023160232
TEX35,-0.011718533,-0.030010164
LINC00888,0.033416666,0.00052637234
OR9A3P,0.020753073,0.03236096
MTND6P6,0.0,-0.0018030548
AMY2B,0.29486403,0.17425758
RPS27P26,-0.00084515597,0.069483325
RPS3AP32,-0.002333864,0.09324708
DDX50P2,0.0037273131,-0.0005319016
RPL23AP10,-0.00051511975,-0.0019160961
ARGFXP1,-0.010950752,-0.0023414744
RPL21P42,0.004269719,0.056617755
GPAA1P1,-0.011535684,-0.021174554
RPL9P30,-0.0010343456,0.009883446
RPS3AP22,0.00053825567,0.0947994
MTND4LP10,0.0,0.033657596
RPSAP12,0.04555805,0.15637523
BMS1P3,0.0028286034,-0.0014390785
NCOR1P1,-0.0016350104,0.00036977138
RPS27P20,0.008892993,-0.0135705
FABP5P11,0.0050448673,0.08370099
RPL23AP75,-0.0028051308,0.010706172
KRT18P43,-0.00014326151,0.05286387
ETF1P2,-0.0020547681,0.0015041281
EEF1GP4,0.0025525976,-0.0076168803
COX6CP6,-0.001718924,0.07420724
RPS7P7,-0.0038062509,-0.0021206413
RPL26P3,0.0,0.005659046
RPL12P28,-0.023394674,-0.010222569
PCDHGC3,-0.035525948,-0.062190093
CYMP,-0.00043871635,0.074568085
SMKR1,-0.08094104,-0.095716424
TRBV25OR9-2,0.0,0.0024440107
CPHL1P,0.3409394,0.3732764
ZNF542P,-0.027735963,-0.10215004
COX19,-0.14934558,-0.074331075
RPS27P29,-0.007925879,0.019579783
HNRNPA1P23,-0.0039953357,0.00046645338
GAPDHP33,-0.039101597,-0.002133336
FAR2P3,-0.0032851598,-0.004498234
PSMC1P6,-0.00096689205,0.0010945203
RPL12P37,-0.011487074,0.03913075
TCAM1P,-0.042541344,-0.04749868
MEAF6P1,0.0,0.001790365
RPL36AP40,0.007878047,0.0096739875
ACAD11,0.026692525,0.052048545
MTCO1P6,-0.0028306386,0.020421658
RPS2P5,0.04202822,0.04655727
PPIL3,0.05728408,0.062440827
RPL23AP7,0.0027319815,-0.06768263
UBL5P3,0.0,-0.0031024928
OR4G11P,-0.0004746164,-0.0025376112
RPL31P59,0.0050575067,0.03236662
RPL36AP45,0.00040746795,-0.03681084
RPS4XP13,1.0419857e-05,0.054711502
VPS26AP1,-0.014884046,0.104925565
RPS29P20,0.009257294,0.009217074
LCE1F,0.0,0.006069026
RPL9P3,0.0021698766,0.028241688
RPL5P23,0.021124901,0.030172879
MTATP8P1,0.006524832,0.039396126
RPL5P16,0.0,0.015765762
RPL5P15,-0.0071373964,-0.009277319
CYCSP20,-0.0010625151,-0.004015868
RPS26P34,-0.001635369,-0.00057492463
LRRFIP1P1,-0.03349535,-0.08391029
KRTAP13-3,0.0,0.00044304822
RPS12P27,0.0034785718,0.0011448227
OFD1P5Y,-0.0004768719,0.008530497
RPS10P20,-0.0031785097,0.03077416
FOXO3B,-0.08347823,-0.065800145
MTCO1P29,0.0,0.0014061633
RPL39P26,-0.0005192124,0.05234149
RPS19P3,-0.020814337,0.025045842
RPL29P2,-0.004840179,0.044886366
RPL23AP54,0.0,0.0011105876
SETP14,-0.012557861,-0.0043715155
RPS12P28,-0.0010287256,-0.00030041893
TNFRSF13B,-0.0004936499,0.1850698
RPL34P18,-0.0037924831,0.07842114
MED28P2,0.0,0.0011280419
UOX,0.0030983621,0.032251038
RPL7AP10,-0.0013192506,0.13344185
RPL21P123,-0.020132393,-0.01746697
RPL34P17,0.0,0.0011827359
RPL3P9,0.0020273782,0.0019167841
KRTAP9-1,0.0,0.048360966
RPL7AP58,-0.008567311,-0.0013269931
L1TD1,-0.048309088,-0.03961583
AQP1,-0.12423252,0.038595565
RPSAP48,0.12934896,0.15949127
RPL9P15,-0.0006305961,0.09623023
AADACP1,-0.10121002,-0.04935724
RPS6P25,0.00056157564,-0.010694778
OR2AO1P,0.0,0.113350995
RPL7P15,-0.0032296483,0.075219624
RPL30P12,-0.0002179908,-0.0037156073
SPATA31D5P,-0.0031503444,0.039445084
C1QTNF9,-0.031483307,-0.06250758
KRT8P36,-0.03180722,0.042861246
MYL6P4,0.010124739,0.022455927
ISY1,-0.06554655,-0.14161484
PNMA2,0.32810596,0.20948291
RPS2P39,-0.0008873585,0.00043496472
KLF7P1,0.002336581,0.0047092186
LRRD1,0.03174705,0.04027922
RPS4XP15,-0.0026869855,0.00053192093
RPS12P15,0.0,0.07527634
KRBOX1,-0.09618488,-0.08270384
ERLEC1P1,-0.013607216,0.027090099
RPL31P56,0.0,0.00025955233
PCDHGC5,0.13628751,0.09301741
ARHGEF25,0.25026122,0.23176622
RPL36AP21,0.011748294,0.028488126
MTND4LP7,0.0,0.0035223071
UBA52P8,-0.004128617,0.08719146
MTND2P14,0.0,0.0015572915
NPM1P28,-0.0010256865,0.07650679
RPL9P25,-0.011459372,-0.01996379
MTND3P7,0.0,0.16495943
RPL21P4,-0.0070167817,-0.025896188
RPS15P9,0.0,0.04654138
RDH14,-0.04956964,-0.04739006
RPL19P14,0.0,-0.0029734664
KRTAP4-7,-0.00015208137,0.001740785
RPS29P22,0.0,0.0031160892
PLCXD2,-0.009295946,-0.047070973
APOOP2,0.0,-0.0023093906
RPL15P2,-0.00069938,-0.0020757013
RPS20P31,-0.001483845,-0.0035067736
PLGLA,0.6333182,0.6884366
MTCO2P6,0.0,0.0011946865
RPL4P1,-0.007972425,0.0009733364
ST13P14,-0.0010552121,0.0011957948
RPL23AP67,-0.011380949,0.04962147
RPS23P4,0.005394878,0.0027025705
TPM3P9,-0.18310657,-0.2743076
RCC2P5,0.0,0.0
NIPA2P2,0.0,0.0013206326
RPL29P24,-0.027757082,-0.041761544
RPL7P43,-0.00648643,0.034450017
RPL23AP70,0.0,-0.002409375
NSUN6,-0.07280928,-0.2286379
RPL5P1,-0.012622943,-0.014023444
RPL17P44,-0.0006364919,-0.0036337667
CYP51A1P1,-0.00093805935,0.006100468
CEACAMP10,-0.027317002,-0.02185212
RPL29P14,-0.019743528,-0.021683492
UGT1A9,-0.253478,-0.49890146
HMGN1P8,-0.028041441,0.011072572
KRTAP10-5,-0.00058008445,0.0019507275
OR14A2,-0.003330644,0.06737893
RPL22P19,-0.007845551,-0.014206583
BET1P1,-0.0022468357,0.00024648337
PAICSP6,0.0,0.051534817
RPL32P9,-0.0009479538,0.008575852
RPL7P41,-0.0076144305,0.0035315217
TDGF1,0.0735314,0.11875798
ZNF736P7Y,0.0,0.004402825
HMGN2P26,0.0,0.001312883
SNAPC5P1,-0.0017722063,-0.0017071785
MTND4LP17,0.0,0.0013269344
NMTRS-TGA3-1,0.0,0.0536342
RPL12P31,0.0,0.00044371778
KRTAP5-8,0.017826175,0.013242679
IGKV1D-16,-0.0049297907,-0.0018510493
RPL17P20,-0.0020783572,0.013398517
CRCP,-0.038057074,-0.10622558
RPL17P19,0.0,0.06535752
ENPP7P4,-0.001898102,0.036629934
RPL34P33,0.0025912146,0.0060378863
RPL29P25,-0.01790873,-0.0012364388
PPATP1,-0.0011723039,0.13453841
ACTG1P13,0.0,0.014357752
WDR82P2,-0.001625741,0.0031428095
SETP6,-0.022829035,-0.018118942
RPL35AP33,-0.0030924014,0.008139466
RPL36A,-0.15498486,-0.1229883
RPL21P47,-0.0017552187,0.023161134
SNRPCP11,-0.00869467,-0.0044833343
PMS2P11,-0.024169493,-0.02609801
PPP1R2P4,0.0,0.00089786533
PDXP,0.11595196,0.15046719
SLC25A24P1,0.01720118,0.06033498
RPL36AP43,-0.038866673,-0.07076298
RPL7AP23,-0.0027442516,7.725693e-05
CD302,1.4454134,1.478427
KRT8P13,-0.009295587,0.041359197
MCRIP2P1,-0.00013380055,0.0011404279
RPL21P103,-0.0012184505,-0.0015435797
EEF1A1P25,-0.023978617,-0.05881529
RPL37P6,-0.01745629,0.03327432
TDGF1P6,0.00040486673,0.01491631
RPS27P22,0.0,0.05560933
RPL7P19,-0.014434973,0.07356693
RPL39P38,-0.004236575,-0.0050859866
SSX2,-0.0005044229,0.007842516
HSPA8P9,-0.0058570523,0.12434666
ARHGAP8,-0.055566322,-0.07768692
PSMC1P1,0.011913104,0.10229382
RPS15AP24,0.003566508,0.0022519156
CA15P1,0.009249308,0.06816221
AGGF1P3,0.0042965137,0.18054208
CBX5P1,-0.012162278,-0.008021703
ACTG1P20,-0.010502369,-0.012309862
GUSBP2,0.019236954,0.07886621
ARPC4,-0.38670048,-0.44367656
RPL7P5,-0.00066024024,0.0009267398
