"",p1,p2,p3,p4,p5,p6,p7,p8
SLC22A4,0.00260983677479302,-0.000438625302662911,0.00213451677444386,-0.0027051205080741,0.000826328791123597,0.000687060443788599,0.00532434401786316,-0.00414933404159118
ZSCAN5B,0.000485217210516714,-6.12453382535282e-05,0.000451296552989323,-0.000840582591718861,0.00022395937610342,0.000231103682113,-0.000599912788251211,-0.000206461647113767
TCEA1P1,0,0,0,0,0,0,0,0
ENTPD4,0.011223257074027,-0.000684536078975484,-0.0038763140792776,-0.00215405755801863,-0.00343682324351242,0.00293153941655323,0.00294493204090314,0.00409950111480151
C1D,0.00043944749661691,-0.00541086539592999,-0.0146433522436119,0.00446713995206608,0.00406847656055569,-0.00897610945924708,-0.00161054016111803,0.000318015548675763
OR1J2,2.72600462848429e-05,-3.27193980748523e-05,-2.54787890103778e-05,5.23399078583636e-05,8.46241611319339e-05,2.86660652241514e-05,0.000115300766385927,-9.05313039842857e-05
SLC2A7,1.54330481283272e-05,6.34609925743944e-05,0.000125460389838788,3.33501233760418e-05,0.00020525115161612,0.000176724891365307,0.000378324309342408,0.00024983821096788
FAM110D,0.000881397873531536,-0.00733830390155331,0.00275840741565454,0.00194900782396208,0.00203227144088731,0.00121789114220007,-0.00181343662690603,0.00132681746893085
TPSB2,0.00497754757446026,-0.0170008965077928,0.00178227501297011,-0.00558312432216998,-0.0200561217689556,0.00173648887293584,-0.00209528645497937,0.00641024621335341
KANK2,0.00495464130979835,-0.00851088293892847,0.00227751269517258,0.0172584382178047,-0.00145731339542135,-0.0103413402983052,0.00270915097295134,-0.0126181589858866
EIF4BP6,-0.000382010609706608,-0.00134539657355677,-0.00200039504030088,0.000549977067640569,-0.00270761071019407,0.00108487331045461,-0.00261466898051531,-0.00612085383516477
C6orf141,-0.00425165177317269,-0.00948049837732816,0.00101767631600601,-0.00696635801525871,-0.00146983948511665,-0.00993800653068293,-0.00586763010315915,-0.0235100710985651
GTF2E2,0.00318171905522554,-0.00424343673195108,0.000706068440732061,0.000988705989023024,0.00632272420015824,-0.00451018808940196,0.00420459206569618,0.00762319631005299
IL27,-0.01218128895732,-0.019990284910067,0.00857628748867629,-0.00432136790953197,0.00104292539851886,-0.00592278750211612,0.000252854230486025,0.00195251574535229
GUCA2A,0.00220669618704521,0.00176730175218694,0.00104643996460159,0.000489597874607287,0.00204197959455372,0.00176961856304583,0.00171992667512046,-0.00105573517188627
RAD54B,0.00169141508858819,0.00142983848762936,0.0030018137107692,-0.00523528400408322,0.0167607477141785,-0.00939079004098187,0.00372552497133813,-0.00709942305278776
ZNF165,0.00396227671566368,-0.00398280137347128,-0.0014385015333811,-0.00362864995429019,-0.00453579122285276,-0.00963365903921956,0.000459140095495347,0.00501073070709083
FITM2,0.00819164034535749,-0.00726577258240167,-0.000635573262829543,0.000929712798728982,-0.00994920430067986,-0.00306050985398609,0.00436032837680091,0.00408696220391061
BLM,0.001993763572288,-0.00479810246080789,-0.00366927363551175,-0.00421817590962532,0.00078749041558621,-0.000703776118194323,-0.00863529395694082,0.00551064314375799
OR10D3,0,0,0,0,0,0,0,0
DDI2,0.00258704533247822,0.000394391537958514,-0.00898271503638451,-7.86174052971384e-05,0.000402801201894855,0.0012892703142754,0.00722755776865926,0.00109981700489373
SVIL,0.0103953640334089,0.000128545159583722,-0.000953868716821112,0.00535493819469001,-0.00289728456976643,-0.00573276131506002,0.0065734371915384,-0.0112288340093479
TRIM33,0.00324209226706086,-0.00265201275396313,-0.0186245371027723,-0.00209312234015746,0.00613087376198657,-0.00747537648600474,0.00358703645027781,-0.00362869363268978
LRP10,0.00914654900542373,-0.0132422210664937,-0.00194324023781895,0.00770483168574464,-0.0162876829429166,0.00981529378383989,0.00866068621517361,-0.00205048558693828
PELI1,-0.00211286364432228,-0.0146325389997234,-0.0110883251982003,-0.0134550114591555,0.00302390416605307,0.00359513736936492,0.00366547546896753,0.0025943102410023
ZNF655,0.00313223923885629,-0.00768483344590563,-0.00494752834902267,-0.00357885417889852,0.00579904137267738,-0.00705548886838865,0.00171094396632284,-0.0112206845800481
MRPL21,-0.000258184938216492,-0.00452077881351927,0.0040127454405913,0.00290132893970875,0.00372311798247056,-0.00624850588207722,0.00484672008095433,0.00990593920138031
LYPD2,0.00516667614500759,0.00250687108840354,0.00471298222143405,-0.000174359119676454,0.00128576259767396,0.00355762809120422,0.00620192505671177,0.00801466270348324
UAP1L1,0.00933832633963884,-0.0129498178663133,0.00801267420821891,0.00046955875071817,0.00746380468134239,0.00390082110239887,-0.00203811302040643,-0.000621699684045864
BNIP3P1,-0.00155672925136893,-0.0025640024285933,-0.00137208240957438,-0.00138582348659361,0.00282671935101518,-0.00107592180782746,0.00245185219450681,0.00692286436678251
ZNF98,-0.000787008526496108,-0.000781890530487376,-0.000661847896365703,0.00018674949875321,0.000163758750766304,0.000632339655723151,-0.000578348517355193,-0.00108266841483358
FBXL22,0.000959570831326498,-0.0014424838807647,-0.00108559586349934,-0.000271023846023539,-0.00430425757867668,-0.0030383919245318,-0.00111664029374859,0.00039087943891911
ZNF786,0.00855913723143426,-0.00229287270745208,0.00679075164750531,0.00601114359969424,7.46538382072838e-05,-0.00183533781612225,0.00346386033331693,0.000576842288951859
ZNF517,0.00466296021286605,-0.00584889469727307,0.00905221546842327,0.00919027039693572,0.00455734061487104,0.00198467044985469,0.00504829088496489,0.00278181119602209
S100A7L2,0,0,0,0,0,0,0,0
ZNF675,0.00793235641381052,-0.00111613898058155,-0.00335083012696722,-0.00234404811414534,0.00597312103595258,-0.00604011730668428,-0.0130313935421081,-0.00719166316961536
SLC22A5,0.00980743081678042,-0.00122097740924101,0.00255929335340687,-0.00264134797493558,0.00034387618068236,-0.0142864783422556,0.0133769688508576,-0.00552380708096284
DACT3,0.00980495643744658,-0.011021094814893,0.00402358314013401,-0.0105600633763779,-0.00419030166767618,-0.00243633773936405,0.002418493074019,-0.00347659185619911
ADARB1,0.00328767310035724,-0.011740729982071,-0.000528994797000928,-0.000926655920495162,-0.00656829737081794,-0.00708905666511878,0.00178134218157426,0.00328734756109244
ZNF860,0.00113910354316314,0.000272900638486621,-0.000280726803836342,-0.000169309137692374,0.00114994675774215,0.00124209901743749,0.00170713954919371,0.00205892827980063
HTT,0.00513256996051812,-0.00528001331895929,0.00149900543891349,0.00600042008253771,-0.0111114185195303,-0.00131796331581679,0.00325338326314105,-0.0055561304979111
OR6N1,2.31143421868086e-05,3.97778476937303e-05,9.095449614643e-06,4.13676802627453e-05,5.59570841511347e-05,8.84234328481313e-07,4.46318709914481e-05,-5.89830564830907e-06
C5AR1,0.0127188131342599,-0.00711809247747411,0.00628382354325234,0.00733017059411768,0.0250743539338653,0.0217917678565773,-0.00774264416004789,0.0086791563572909
DIO3,0.000156060631791731,-0.00167898142469919,-4.52552371275768e-05,-0.00133000313418565,0.000588360883140396,0.00100118574957521,0.00139329629040256,-0.000812875193411925
CYP2B6,-0.0063266204563503,-0.0175255105999391,-0.00799055611495745,-0.00777477311645862,-0.0179785910019955,0.000883118877547411,0.00108728383333738,0.0049029780263109
VEPH1,0.0139640347536334,0.00279109777005539,0.0027445190809919,-0.0129179503733796,0.000470944673949947,0.00846338715496798,0.0154353123105448,-0.00643507000234019
FABP12,0.000156592946874025,7.27538637178342e-05,0.000326491180865387,-0.000135806111124399,0.000242269819979148,0.000104359018431956,0.000456730357518344,0.00114078076795607
SHPK,0.00326239514654418,-0.00812095805866724,-0.00111453705698242,0.00710291115829593,-0.0126937493153376,0.00013637217729501,0.0118629953657155,-0.00121206928065194
GGT3P,1.27853998061721e-05,3.56237939663765e-05,0.000190481402084043,0.000307593882359163,0.000372587366210709,0.000494493725741569,0.000757805063626918,-0.000192066747278103
OR51D1,-0.000113843415376728,-0.000853169501412033,-0.000320667604754494,6.20648930620653e-05,-0.00040844012139025,7.99582972250255e-05,-0.00155405749653454,-0.000717127267819483
IPP,0.00519336842076126,-0.00434731998639334,-0.0111806630844604,0.00274351534189019,-0.0132340052459118,0.00506189976828283,0.00123222144808771,-0.00169564834034473
OPALIN,6.93810856848499e-05,0.00017304374360496,0.000115242608607551,0.000245907726768171,0.000448978243354811,0.000190103282091067,-0.000301483996607329,-9.32137152017715e-05
OR13G1,2.34938286089115e-06,8.00095759454737e-06,-1.59853388803387e-05,4.91515749207694e-05,1.51559146001736e-05,1.15201121802326e-05,-0.000124874537682588,-4.79182350619647e-05
MAP3K5,0.00129527319057651,-0.00889453500830896,-0.00847987768322276,0.00347060094177769,0.00900452442434157,0.00349395185487626,0.00607680793515144,-0.00121703600720912
OGDHL,0.00235012233146101,-0.0019861467587786,0.00491402336018295,0.00312394485912999,-0.000771188198524138,0.00369349050639392,0.0098143801400576,-0.0173181335129163
CYP2F1,-0.000264957925657919,-0.000829901777435143,-0.00041266207653707,-0.000343803155918492,-0.000755450307126046,-0.000398660160166866,3.97840997991747e-05,1.62106106754646e-05
GSTK1,0.00230287480459053,-0.00491272704733524,-1.24191392683685e-05,0.00515962229896988,-0.00556651631546727,-0.00322789703634188,0.00200992759473166,-0.0001607212034336
HNRNPAB,0.0107352128686898,-0.00410650651969898,0.000919281560333546,0.00602722679502407,-0.00279120667570186,-0.0134719417673685,-0.00427357275721766,0.00725792508252037
OR2L5,0.00012495971390908,-4.19640439447242e-05,4.83149175600802e-05,-0.000199551510136876,3.2408258186296e-06,0.000107349741944556,0.000542724116200658,0.000611472587346097
STMN3,0.012249670854381,-0.00973668253798281,0.00498759173961339,-0.00805371120294968,-0.00241696486760772,0.00376033674060407,0.00258824230522179,-0.00244470064979433
PDGFA,0.0341215534552688,0.00608990256531956,0.010640501379234,-0.00638738434567121,0.00714464798670304,-0.00495947940828886,-0.00956620106348538,0.00777141968185802
GYPE,0.00204183566703997,-0.00119911889831566,0.000225461459617669,-0.000523488215394239,0.0009509773833005,0.000795312968300299,0.0015349818093704,-0.00165977918714809
COL13A1,-0.000445936696052542,-0.00663583320121882,0.000132340721227584,-6.03155685739844e-05,-0.00050740051667405,-0.000159270011716002,-0.00252590270049745,-0.00273600193154153
SPN,0.0112415971835002,-0.0128040254468319,0.00400600296749389,0.00852691065658989,0.0102347440889276,0.019410072525036,0.00720553673555508,0.00396377401670611
ZNF695,-0.000397949503071483,-0.00107519725710227,-0.000106570211556347,-8.79820424299788e-05,0.000831052406010956,-4.74912249159262e-05,-0.000325730748071204,-0.00127011253345169
ADAM3A,0.000251661590497354,9.24928839825419e-05,0.000257475275765394,-0.000346304385610454,0.00042676083696644,7.56677089505091e-05,-0.000137273758090205,-0.000139967208792687
PCDHB11,2.32517884919479e-05,-0.00449210998500732,-0.000815976768112665,-0.00237166627231977,-0.00079831397022422,0.000797604356567013,0.0042924081573994,0.00361675002384209
ZNF628,-0.00187439267647752,-0.0101636868594152,0.00433020930913276,0.00699150645760875,-0.00645041163278872,-0.000700797221073964,-0.00450396062066143,-0.00367286090761627
GALP,0.000427925918302446,-0.00114131779713435,0.000338184869678983,-0.000208715399986472,-0.000142759431069258,0.000113287806685229,0.00411940522658748,0.00289537941400744
SLC2A10,0.00690324861087291,-0.0083760922868892,-0.0109469953180267,0.004005006149386,-0.00945242623815244,-0.00654626056065504,0.00834936797882803,0.0101592579146887
ZNF665,-0.000410713905404954,-0.00634715929752464,-0.000132073522058102,-0.00181108341737469,-0.000357478257088246,0.0010194441891722,0.00207173532904127,-0.00516509764512461
RPF2,0.00366923430076462,-0.00306328997340339,-0.00608358874467755,-0.000707824375369314,-0.00157081044686812,-0.01074596690841,-0.000253935009268376,0.00537016534554223
SLC28A3,0.00824196199888626,-0.00384896470162731,-0.00147112806687095,-0.0104381066416576,-0.002971120183895,0.00248268557825518,0.00905356403179306,-0.00765097657406419
FAM177B,0.000133554924394497,-0.000697400432350824,0.000202099571838289,-0.000871903393709777,0.000131215714742291,-0.000489552282383025,-0.00311807268666218,-0.00064917799427544
MIB2,0.0063116417867533,-0.00379649426228556,0.0198563360465016,0.0102833194453514,-0.00451362677066468,-0.00194189822556563,0.00176863041540351,-0.00491747460640417
OR6Y1,3.17997247367206e-07,-0.00134264437644107,-0.000206811877527794,-0.0011995156947543,0.00103185919973792,-0.00152475221348017,0.00222951817119615,0.00258219495198083
MYO5A,0.0147185387375072,-0.0023237754617774,-0.00816663500647666,-0.000851762718011815,-0.000848063755891167,0.0114369338568299,-0.00144202051134152,0.0068463398969431
GZMM,0.00228223284312857,-0.00448273822902535,0.00397751236250041,0.00822447004456902,0.00210391142750575,0.00287849152606191,-0.0082195008578221,-0.00317205760008045
ATG7,0.00699829013879268,-0.00372287517396685,0.000101345673694463,0.0037485090088692,-0.00102079083608545,0.000699260882600487,0.00477900752225817,0.0052045156119757
PRAMENP,0.00160445458313966,0.00388072580113674,0.00178544920603124,0.0127696552401269,-0.000578692566660439,-0.0118217868862507,-0.00255035867728343,0.0119122111325418
SIPA1L1,0.00392513808443173,-0.00486207478210119,-0.00235598053048896,-0.00450609335832417,-0.00944418925490634,0.00294141460813536,0.00317204460006134,-0.00376541116841208
TTC30A,-0.00128072949265367,-0.00355722166053368,-0.0128942439212921,-0.00083017623168285,0.00499373031263301,-0.0026874985049985,0.00699454025329049,-0.00864345713237194
RAB40C,0.00905452249206592,9.03462635568849e-06,0.0140728472476893,0.00917299209474189,-0.00328479825392227,-0.00551838008749094,-0.00260035930040261,0.00239505749344761
PIGN,0.00566911215706164,0.00417059624386511,-0.0132999882959608,-0.00039865071761011,0.000227238408438145,-0.000475223030974077,0.00799932277403762,-0.00130954251223633
COL4A6,0.00322919613146237,-8.58910265090516e-05,0.00169007348278074,-0.00170123381515534,0.00162269631088552,0.00480884787544462,0.00820858386065075,-0.000226422622958129
ZNF624,0.000450834917870631,-0.0055446050745279,-0.00851059327151588,-0.00403627749646354,-0.00255316558422327,0.000579280310940632,-0.00430417074585579,-0.00398845934576345
HHLA3,-0.00298715396727437,-0.0146217714136419,0.00375902602987493,-0.00534275309455805,-0.00230422449927392,-0.00910803132692775,-0.00746100469317048,0.0105090658840325
RPS17P2,-0.000292557756756508,-9.02712911571352e-05,9.95534030046751e-05,6.41989894446143e-05,-0.000365548384493887,-0.000241103141176161,0.000531328928304959,0.000422186978276932
HOXA4,-0.00138254289016197,-0.0117210359503961,-0.000726332212356772,-0.00345677759108131,-0.00285169293358195,-0.000927187336548963,-0.00348135860266154,-0.00353224294181617
TOPORS,0.00450665736312632,-0.000118545821065821,-0.0117828491718029,-0.000291973645856367,-0.00231027759380442,0.00102505347124424,0.00630685857681636,0.00290403206493727
BCO2,0.0070353330914995,-0.00339087848657067,0.00564183130502637,0.0174089730274964,0.034916015605081,0.0139779592893836,0.0367666067798322,0.00910704122228702
GPX1P1,-0.000881871935673253,-0.0010111724022131,-0.00111043824611662,0.000864621897054708,-0.00635141149608012,-0.00287916175845445,-0.00597255339213361,-0.00580655878097792
KCNMB2,0.000871931875628096,-0.000955504931823994,-0.000750709713869989,-0.000920271510714855,0.000554799858599757,0.000846735398990505,0.000313358352674251,0.0020191991844909
ENTPD6,0.00742434080112461,-0.00486693740993601,0.00408768018198839,0.000991496966065248,-0.0139723071492542,-0.00342182321590949,-0.00208453198177605,-0.00507444632742046
DMBX1,-0.000202080331012417,-0.00031317708935052,0.000146883930298378,-0.000194783455338188,0.000199201996029411,-0.000112192789231622,-0.000543977048295838,-0.000225346209752205
KLKP1,3.83586496099526e-05,1.70506509895082e-05,0.000103219228702878,0.000301957049415321,0.000493166134149887,0.000287895152096061,0.000308887441971269,0.000176077649104731
OR11L1,0,0,0,0,0,0,0,0
ENPP1,-0.00614757650237739,-0.00241482016227257,-0.00777798273677301,-0.00142840123986893,0.0060809006461802,-0.00278462976970621,0.00158162023282967,-0.0097144878652757
CCDC154,0.00353721926220732,-0.000148733549858247,0.00955992027686938,-0.00487944783361643,0.00421698012045461,0.000826072311204877,-0.000844857285683496,0.00367635870815889
FAR1,0.00891775703067653,-0.00669717909276377,-0.00956210081079905,-0.00324941078614761,0.0211802615341833,0.00293365715529544,0.000248371733285261,0.00424943269783198
ZNF841,0.00704393776015693,-0.00602639469709396,-0.000618967385323828,-0.00190521392978598,0.00184920531863658,-0.00505483443450952,0.00252425597463226,-0.00773583610083811
